1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18
Schluessel;Straftat;Gemeindeschluessel;Stadt;erfasste Faelle;HZ nach Zensus;Versuche - Anzahl;Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;aufgeklaerte Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in %
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3241001;Hannover;1,843;343;253;13.7;5;4;1,457;79.1;1,820;1,572;248;765;42
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8221000;Heidelberg;300;187;35;11.7;0;1;234;78;338;305;33;149;44.1
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8121000;Heilbronn;220;175;28;12.7;2;1;189;85.9;254;208;46;120;47.2
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5916000;Herne;304;194;53;17.4;0;1;256;84.2;353;286;67;134;38
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3254021;Hildesheim;216;212;19;8.8;0;1;192;88.9;255;198;57;80;31.4
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9161000;Ingolstadt;300;219;61;20.3;0;1;257;85.7;322;279;43;176;54.7
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;16053000;Jena;158;142;31;19.6;0;0;122;77.2;153;136;17;61;39.9
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8212000;Karlsruhe;565;180;86;15.2;1;1;446;78.9;574;487;87;243;42.3
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6611000;Kassel;570;283;51;8.9;0;2;459;80.5;578;488;90;276;47.8
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;1002000;Kiel;579;234;77;13.3;2;1;445;76.9;560;483;77;193;34.5
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7111000;Koblenz;337;296;32;9.5;1;1;260;77.2;368;307;61;117;31.8
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5315000;Köln;3,308;305;448;13.5;10;13;2,469;74.6;4,074;3,387;687;1,649;40.5
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5114000;Krefeld;486;214;68;14;1;2;395;81.3;552;464;88;220;39.9
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14713000;Leipzig;1,273;217;160;12.6;2;4;925;72.7;1,160;979;181;453;39.1
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5316000;Leverkusen;385;235;86;22.3;0;3;321;83.4;511;412;99;141;27.6
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;1003000;Lübeck;626;288;100;16;0;3;514;82.1;598;498;100;191;31.9
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7314000;Ludwigshafen am Rhein;612;358;62;10.1;0;4;490;80.1;637;485;152;293;46
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;15003000;Magdeburg;691;289;121;17.5;0;1;557;80.6;644;534;110;188;29.2
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7315000;Mainz;531;245;51;9.6;0;1;424;79.8;551;444;107;249;45.2
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8222000;Mannheim;691;223;85;12.3;0;0;547;79.2;751;648;103;339;45.1
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5170024;Moers;156;150;25;16;1;0;131;84;180;152;28;53;29.4
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5116000;Mönchengladbach;484;185;58;12;3;4;391;80.8;535;445;90;184;34.4
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5117000;Mülheim an der Ruhr;227;133;39;17.2;3;1;194;85.5;270;227;43;96;35.6
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9162000;München;2,796;190;437;15.6;1;4;2,263;80.9;3,118;2,584;534;1,750;56.1
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5515000;Münster;498;158;86;17.3;0;4;383;76.9;552;463;89;210;38
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5162024;Neuss;219;142;17;7.8;1;2;181;82.6;282;240;42;111;39.4
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9564000;Nürnberg;1,312;253;196;14.9;0;1;1,108;84.5;1,380;1,120;260;691;50.1
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5119000;Oberhausen;387;184;48;12.4;2;1;305;78.8;498;436;62;168;33.7
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6413000;Offenbach am Main;251;195;26;10.4;0;1;213;84.9;284;223;61;152;53.5
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3403000;Oldenburg (Oldenburg);308;183;36;11.7;1;3;263;85.4;329;287;42;96;29.2
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3404000;Osnabrück;603;366;57;9.5;1;2;482;79.9;616;527;89;225;36.5
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5774032;Paderborn;344;228;49;14.2;0;1;270;78.5;334;286;48;130;38.9
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8231000;Pforzheim;298;237;37;12.4;0;1;249;83.6;327;284;43;185;56.6
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;12054000;Potsdam;256;144;58;22.7;0;0;205;80.1;233;206;27;108;46.4
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5562032;Recklinghausen;259;231;54;20.8;0;4;220;84.9;270;227;43;107;39.6
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9362000;Regensburg;313;205;46;14.7;0;5;242;77.3;293;260;33;154;52.6
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5120000;Remscheid;185;167;30;16.2;0;2;165;89.2;237;202;35;63;26.6
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8415061;Reutlingen;236;204;32;13.6;0;1;198;83.9;248;200;48;105;42.3
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;13003000;Rostock;468;224;75;16;0;0;358;76.5;439;365;74;82;18.7
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;10041100;Saarbrücken;727;402;94;12.9;0;1;569;78.3;718;591;127;278;38.7
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3102000;Salzgitter;211;201;20;9.5;1;2;192;91;251;210;41;128;51
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;13004000;Schwerin;301;314;50;16.6;1;0;248;82.4;334;288;46;137;41
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5970040;Siegen;170;165;21;12.4;2;3;141;82.9;203;179;24;81;39.9
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5122000;Solingen;268;168;36;13.4;1;2;236;88.1;306;230;76;90;29.4
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8111000;Stuttgart;1,653;260;279;16.9;1;3;1,246;75.4;1,740;1,479;261;883;50.7
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7211000;Trier;232;210;20;8.6;0;0;187;80.6;233;189;44;79;33.9
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8421000;Ulm;260;206;24;9.2;0;1;219;84.2;300;267;33;145;48.3
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6414000;Wiesbaden;752;270;80;10.6;0;4;642;85.4;772;630;142;345;44.7
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3103000;Wolfsburg;191;154;15;7.9;0;0;161;84.3;229;202;27;79;34.5
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5124000;Wuppertal;873;246;148;17;1;5;677;77.5;954;768;186;397;41.6
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9663000;Würzburg;326;255;60;18.4;0;0;277;85;330;284;46;140;42.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5334002;Aachen;1,341;542;46;3.4;1;0;1,143;85.2;1,344;1,028;316;479;35.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9761000;Augsburg;2,413;818;213;8.8;1;0;2,172;90;1,842;1,501;341;717;38.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5378004;Bergisch Gladbach;379;338;13;3.4;1;0;337;88.9;384;303;81;112;29.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;11000000;Berlin;30,315;832;2,184;7.2;3;0;25,868;85.3;21,341;17,003;4,338;7,957;37.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5711000;Bielefeld;1,486;445;70;4.7;1;0;1,337;90;1,300;1,083;217;455;35
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5911000;Bochum;2,148;589;88;4.1;1;0;1,909;88.9;1,901;1,484;417;501;26.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5314000;Bonn;1,944;594;82;4.2;2;0;1,690;86.9;1,603;1,276;327;529;33
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5512000;Bottrop;480;409;24;5;1;0;424;88.3;490;375;115;129;26.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3101000;Braunschweig;1,565;630;63;4;1;0;1,445;92.3;1,306;1,024;282;316;24.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4011000;Bremen;3,755;660;154;4.1;0;0;3,223;85.8;2,928;2,346;582;1,064;36.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4012000;Bremerhaven;971;854;21;2.2;0;0;885;91.1;786;617;169;228;29
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14511000;Chemnitz;908;367;31;3.4;0;0;820;90.3;733;626;107;209;28.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12052000;Cottbus;661;660;25;3.8;0;0;583;88.2;461;375;86;109;23.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6411000;Darmstadt;635;399;14;2.2;0;0;582;91.7;547;459;88;235;43
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5913000;Dortmund;3,930;669;160;4.1;1;0;3,384;86.1;3,604;2,852;752;1,199;33.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14612000;Dresden;2,406;434;111;4.6;0;0;2,085;86.7;1,829;1,517;312;533;29.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5112000;Duisburg;2,937;589;100;3.4;4;0;2,604;88.7;2,723;2,126;597;994;36.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5111000;Düsseldorf;3,574;577;110;3.1;3;0;3,007;84.1;3,414;2,745;669;1,261;36.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16051000;Erfurt;1,506;705;112;7.4;0;0;1,268;84.2;1,057;839;218;238;22.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9562000;Erlangen;512;457;31;6.1;0;0;463;90.4;409;333;76;121;29.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5113000;Essen;2,405;412;68;2.8;1;0;2,094;87.1;2,357;1,852;505;791;33.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6412000;Frankfurt am Main;4,236;563;143;3.4;1;0;3,723;87.9;3,403;2,804;599;1,625;47.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8311000;Freiburg im Breisgau;1,824;792;120;6.6;0;0;1,635;89.6;1,446;1,137;309;595;41.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9563000;Fürth;406;318;17;4.2;2;0;383;94.3;345;286;59;122;35.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5513000;Gelsenkirchen;1,813;696;42;2.3;0;0;1,613;89;1,792;1,397;395;583;32.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3159016;Göttingen;870;726;56;6.4;0;0;780;89.7;711;564;147;186;26.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5754008;Gütersloh;409;408;17;4.2;0;0;372;91;411;347;64;156;38
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5914000;Hagen;1,159;614;35;3;1;0;1,039;89.6;1,091;874;217;401;36.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;15002000;Halle (Saale);2,173;908;131;6;1;0;1,847;85;1,510;1,200;310;363;24
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2000000;Hamburg;14,710;799;491;3.3;0;0;12,402;84.3;10,868;8,726;2,142;4,399;40.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5915000;Hamm;922;515;30;3.3;0;0;826;89.6;865;678;187;285;32.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3241001;Hannover;5,151;957;280;5.4;1;0;4,629;89.9;4,021;3,238;783;1,490;37.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8221000;Heidelberg;811;506;43;5.3;1;0;723;89.1;688;570;118;257;37.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8121000;Heilbronn;702;557;25;3.6;0;0;642;91.5;591;498;93;276;46.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5916000;Herne;1,057;676;38;3.6;0;0;929;87.9;922;704;218;272;29.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3254021;Hildesheim;801;785;26;3.2;0;0;755;94.3;644;497;147;185;28.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9161000;Ingolstadt;992;724;57;5.7;0;0;906;91.3;757;617;140;324;42.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16053000;Jena;440;395;27;6.1;0;0;358;81.4;327;269;58;89;27.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8212000;Karlsruhe;1,308;418;68;5.2;0;0;1,152;88.1;1,097;914;183;425;38.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6611000;Kassel;1,057;524;38;3.6;1;0;957;90.5;893;741;152;331;37.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;1002000;Kiel;1,611;651;49;3;0;0;1,422;88.3;1,435;1,161;274;385;26.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7111000;Koblenz;856;751;30;3.5;0;0;755;88.2;709;565;144;221;31.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5315000;Köln;7,689;708;322;4.2;1;0;6,472;84.2;7,747;5,973;1,774;2,812;36.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5114000;Krefeld;1,489;656;52;3.5;0;0;1,345;90.3;1,414;1,099;315;421;29.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14713000;Leipzig;3,056;520;139;4.5;1;0;2,623;85.8;2,330;1,904;426;649;27.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5316000;Leverkusen;888;542;51;5.7;0;0;796;89.6;917;669;248;298;32.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;1003000;Lübeck;1,741;802;108;6.2;0;0;1,560;89.6;1,469;1,177;292;341;23.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7314000;Ludwigshafen am Rhein;1,664;973;125;7.5;1;0;1,538;92.4;1,370;1,058;312;540;39.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;15003000;Magdeburg;1,679;703;87;5.2;0;0;1,429;85.1;1,232;980;252;275;22.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7315000;Mainz;1,334;614;98;7.3;2;0;1,187;89;1,060;838;222;416;39.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8222000;Mannheim;1,675;541;86;5.1;0;0;1,486;88.7;1,389;1,119;270;564;40.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5170024;Moers;395;381;14;3.5;0;0;364;92.2;391;312;79;101;25.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5116000;Mönchengladbach;1,271;486;33;2.6;0;0;1,133;89.1;1,258;1,022;236;406;32.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5117000;Mülheim an der Ruhr;470;275;17;3.6;0;0;433;92.1;505;413;92;200;39.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9162000;München;6,607;449;403;6.1;1;0;5,807;87.9;5,338;4,322;1,016;2,729;51.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5515000;Münster;1,552;494;49;3.2;1;0;1,309;84.3;1,490;1,217;273;453;30.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5162024;Neuss;744;484;14;1.9;1;0;668;89.8;798;638;160;257;32.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9564000;Nürnberg;3,606;696;237;6.6;0;0;3,282;91;2,756;2,205;551;1,186;43
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5119000;Oberhausen;1,043;495;30;2.9;1;0;926;88.8;1,121;891;230;349;31.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6413000;Offenbach am Main;486;377;6;1.2;0;0;456;93.8;440;358;82;239;54.3
