1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;2000000;Hamburg;insg.;1,236;951;285;0;0;0;0;0;0;0;0;0;0;0;0;19;13;6;1,216;937;279;1;1;0;1,217;938;279
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5915000;Hamm;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5915000;Hamm;voll.;93;73;20;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;91;71;20;1;1;0;92;72;20
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5915000;Hamm;insg.;93;73;20;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;91;71;20;1;1;0;92;72;20
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6435014;Hanau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6435014;Hanau;voll.;64;52;12;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;61;50;11;0;0;0;61;50;11
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6435014;Hanau;insg.;64;52;12;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;61;50;11;0;0;0;61;50;11
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3241001;Hannover;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3241001;Hannover;voll.;649;476;173;0;0;0;0;0;0;0;0;0;0;0;0;12;3;9;637;473;164;0;0;0;637;473;164
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3241001;Hannover;insg.;649;476;173;0;0;0;0;0;0;0;0;0;0;0;0;12;3;9;637;473;164;0;0;0;637;473;164
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8221000;Heidelberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8221000;Heidelberg;voll.;195;139;56;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;192;136;56;1;1;0;193;137;56
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8221000;Heidelberg;insg.;195;139;56;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;192;136;56;1;1;0;193;137;56
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8121000;Heilbronn;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8121000;Heilbronn;voll.;77;62;15;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;72;57;15;0;0;0;72;57;15
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8121000;Heilbronn;insg.;77;62;15;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;72;57;15;0;0;0;72;57;15
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5916000;Herne;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5916000;Herne;voll.;122;100;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;100;22;0;0;0;122;100;22
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5916000;Herne;insg.;122;100;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;100;22;0;0;0;122;100;22
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3254021;Hildesheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3254021;Hildesheim;voll.;60;36;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;36;24;0;0;0;60;36;24
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3254021;Hildesheim;insg.;60;36;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;36;24;0;0;0;60;36;24
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9161000;Ingolstadt;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9161000;Ingolstadt;voll.;133;104;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;132;103;29;0;0;0;132;103;29
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9161000;Ingolstadt;insg.;133;104;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;132;103;29;0;0;0;132;103;29
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;16053000;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;16053000;Jena;voll.;33;32;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;28;27;1;1;1;0;29;28;1
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;16053000;Jena;insg.;33;32;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;28;27;1;1;1;0;29;28;1
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7312000;Kaiserslautern;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7312000;Kaiserslautern;voll.;120;98;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;98;22;0;0;0;120;98;22
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7312000;Kaiserslautern;insg.;120;98;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;98;22;0;0;0;120;98;22
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8212000;Karlsruhe;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8212000;Karlsruhe;voll.;304;229;75;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;294;220;74;4;4;0;298;224;74
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8212000;Karlsruhe;insg.;304;229;75;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;294;220;74;4;4;0;298;224;74
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6611000;Kassel;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6611000;Kassel;voll.;106;89;17;0;0;0;0;0;0;0;0;0;1;1;0;5;5;0;99;82;17;1;1;0;100;83;17
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6611000;Kassel;insg.;106;89;17;0;0;0;0;0;0;0;0;0;1;1;0;5;5;0;99;82;17;1;1;0;100;83;17
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;1002000;Kiel;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;1002000;Kiel;voll.;298;227;71;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;293;223;70;1;1;0;294;224;70
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;1002000;Kiel;insg.;298;227;71;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;293;223;70;1;1;0;294;224;70
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7111000;Koblenz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7111000;Koblenz;voll.;90;71;19;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;85;67;18;1;1;0;86;68;18
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7111000;Koblenz;insg.;90;71;19;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;85;67;18;1;1;0;86;68;18
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5315000;Köln;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5315000;Köln;voll.;782;549;233;0;0;0;0;0;0;0;0;0;0;0;0;15;11;4;763;535;228;4;3;1;767;538;229
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5315000;Köln;insg.;782;549;233;0;0;0;0;0;0;0;0;0;0;0;0;15;11;4;763;535;228;4;3;1;767;538;229
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5114000;Krefeld;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5114000;Krefeld;voll.;151;105;46;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;145;101;44;1;1;0;146;102;44
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5114000;Krefeld;insg.;151;105;46;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;145;101;44;1;1;0;146;102;44
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;14713000;Leipzig;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;14713000;Leipzig;voll.;310;262;48;0;0;0;0;0;0;0;0;0;0;0;0;7;6;1;301;254;47;2;2;0;303;256;47
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;14713000;Leipzig;insg.;310;262;48;0;0;0;0;0;0;0;0;0;0;0;0;7;6;1;301;254;47;2;2;0;303;256;47
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5316000;Leverkusen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5316000;Leverkusen;voll.;64;47;17;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;62;45;17;0;0;0;62;45;17
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5316000;Leverkusen;insg.;64;47;17;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;62;45;17;0;0;0;62;45;17
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;1003000;Lübeck;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;1003000;Lübeck;voll.;309;230;79;0;0;0;0;0;0;0;0;0;0;0;0;13;5;8;295;225;70;1;0;1;296;225;71
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;1003000;Lübeck;insg.;309;230;79;0;0;0;0;0;0;0;0;0;0;0;0;13;5;8;295;225;70;1;0;1;296;225;71
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7314000;Ludwigshafen am Rhein;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7314000;Ludwigshafen am Rhein;voll.;74;53;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;53;21;0;0;0;74;53;21
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7314000;Ludwigshafen am Rhein;insg.;74;53;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;53;21;0;0;0;74;53;21
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;15003000;Magdeburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;15003000;Magdeburg;voll.;177;147;30;0;0;0;0;0;0;0;0;0;0;0;0;14;11;3;156;129;27;7;7;0;163;136;27
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;15003000;Magdeburg;insg.;177;147;30;0;0;0;0;0;0;0;0;0;0;0;0;14;11;3;156;129;27;7;7;0;163;136;27
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7315000;Mainz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7315000;Mainz;voll.;99;80;19;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;91;73;18;0;0;0;91;73;18
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7315000;Mainz;insg.;99;80;19;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;91;73;18;0;0;0;91;73;18
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8222000;Mannheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8222000;Mannheim;voll.;271;224;47;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;262;216;46;4;4;0;266;220;46
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8222000;Mannheim;insg.;271;224;47;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;262;216;46;4;4;0;266;220;46
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5170024;Moers;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5170024;Moers;voll.;29;19;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;19;10;0;0;0;29;19;10
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5170024;Moers;insg.;29;19;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;19;10;0;0;0;29;19;10
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5116000;Mönchengladbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5116000;Mönchengladbach;voll.;165;115;50;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;161;112;49;2;2;0;163;114;49
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5116000;Mönchengladbach;insg.;165;115;50;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;161;112;49;2;2;0;163;114;49
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5117000;Mülheim an der Ruhr;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5117000;Mülheim an der Ruhr;voll.;14;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;4;0;0;0;14;10;4
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5117000;Mülheim an der Ruhr;insg.;14;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;4;0;0;0;14;10;4
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9162000;München;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9162000;München;voll.;1,423;1,120;303;0;0;0;0;0;0;0;0;0;0;0;0;15;8;7;1,404;1,110;294;4;2;2;1,408;1,112;296
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9162000;München;insg.;1,423;1,120;303;0;0;0;0;0;0;0;0;0;0;0;0;15;8;7;1,404;1,110;294;4;2;2;1,408;1,112;296
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5515000;Münster;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5515000;Münster;voll.;134;102;32;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;128;98;30;2;2;0;130;100;30
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5515000;Münster;insg.;134;102;32;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;128;98;30;2;2;0;130;100;30
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5162024;Neuss;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5162024;Neuss;voll.;21;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;7;0;0;0;21;14;7
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5162024;Neuss;insg.;21;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;7;0;0;0;21;14;7
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9564000;Nürnberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9564000;Nürnberg;voll.;497;392;105;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;486;384;102;0;0;0;486;384;102
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9564000;Nürnberg;insg.;497;392;105;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;486;384;102;0;0;0;486;384;102
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5119000;Oberhausen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5119000;Oberhausen;voll.;64;49;15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;63;48;15;0;0;0;63;48;15
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5119000;Oberhausen;insg.;64;49;15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;63;48;15;0;0;0;63;48;15
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6413000;Offenbach am Main;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6413000;Offenbach am Main;voll.;108;85;23;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;107;85;22;0;0;0;107;85;22
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6413000;Offenbach am Main;insg.;108;85;23;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;107;85;22;0;0;0;107;85;22
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3403000;Oldenburg (Oldenburg);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3403000;Oldenburg (Oldenburg);voll.;82;65;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;63;17;2;2;0;82;65;17
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3403000;Oldenburg (Oldenburg);insg.;82;65;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;63;17;2;2;0;82;65;17
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3404000;Osnabrück;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3404000;Osnabrück;voll.;199;154;45;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;198;153;45;0;0;0;198;153;45
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3404000;Osnabrück;insg.;199;154;45;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;198;153;45;0;0;0;198;153;45
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5774032;Paderborn;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5774032;Paderborn;voll.;53;43;10;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;50;40;10;1;1;0;51;41;10
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5774032;Paderborn;insg.;53;43;10;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;50;40;10;1;1;0;51;41;10
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8231000;Pforzheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8231000;Pforzheim;voll.;96;71;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;93;69;24;2;2;0;95;71;24
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8231000;Pforzheim;insg.;96;71;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;93;69;24;2;2;0;95;71;24
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;12054000;Potsdam;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;12054000;Potsdam;voll.;93;68;25;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;92;67;25;0;0;0;92;67;25
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;12054000;Potsdam;insg.;93;68;25;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;92;67;25;0;0;0;92;67;25
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5562032;Recklinghausen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5562032;Recklinghausen;voll.;64;49;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;47;15;2;2;0;64;49;15
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5562032;Recklinghausen;insg.;64;49;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;47;15;2;2;0;64;49;15
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9362000;Regensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9362000;Regensburg;voll.;160;126;34;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;156;122;34;0;0;0;156;122;34
