Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
------,Straftaten insgesamt,9162000,München,W,"11,732",4,5,13,48,156,226,458,574,"1,032","1,193","2,451",788,807,"1,595","1,642","2,499","1,612","1,090",843,"9,281",2017
------,Straftaten insgesamt,9162000,München,X,"48,851",10,22,65,179,479,755,"1,395","2,521","3,916","5,790","10,461","3,723","3,410","7,133","7,505","10,382","6,488","4,121","2,761","38,390",2017
------,Straftaten insgesamt,5515000,Münster,M,"7,586",0,7,19,47,145,218,268,416,684,792,"1,694",534,545,"1,079","1,147","1,610","1,002",638,416,"5,892",2017
------,Straftaten insgesamt,5515000,Münster,W,"2,128",1,1,8,15,70,95,130,133,263,195,553,116,101,217,272,421,282,220,163,"1,575",2017
------,Straftaten insgesamt,5515000,Münster,X,"9,714",1,8,27,62,215,313,398,549,947,987,"2,247",650,646,"1,296","1,419","2,031","1,284",858,579,"7,467",2017
------,Straftaten insgesamt,5162024,Neuss,M,"3,998",1,0,15,27,58,101,119,184,303,432,836,249,238,487,632,949,565,329,200,"3,162",2017
------,Straftaten insgesamt,5162024,Neuss,W,"1,356",0,1,3,8,24,36,72,76,148,121,305,72,89,161,193,295,186,128,88,"1,051",2017
------,Straftaten insgesamt,5162024,Neuss,X,"5,354",1,1,18,35,82,137,191,260,451,553,"1,141",321,327,648,825,"1,244",751,457,288,"4,213",2017
------,Straftaten insgesamt,9564000,Nürnberg,M,"15,101",2,15,36,87,184,324,372,645,"1,017","1,643","2,984","1,067","1,024","2,091","2,274","3,466","2,160","1,283",843,"12,117",2017
------,Straftaten insgesamt,9564000,Nürnberg,W,"4,965",1,6,15,41,97,160,242,272,514,492,"1,166",304,281,585,626,993,695,496,404,"3,799",2017
------,Straftaten insgesamt,9564000,Nürnberg,X,"20,066",3,21,51,128,281,484,614,917,"1,531","2,135","4,150","1,371","1,305","2,676","2,900","4,459","2,855","1,779","1,247","15,916",2017
------,Straftaten insgesamt,5119000,Oberhausen,M,"5,461",0,8,14,28,67,117,202,312,514,674,"1,305",448,425,873,837,"1,104",710,383,249,"4,156",2017
------,Straftaten insgesamt,5119000,Oberhausen,W,"1,870",2,1,3,9,51,66,126,126,252,216,534,113,122,235,262,360,245,155,79,"1,336",2017
------,Straftaten insgesamt,5119000,Oberhausen,X,"7,331",2,9,17,37,118,183,328,438,766,890,"1,839",561,547,"1,108","1,099","1,464",955,538,328,"5,492",2017
------,Straftaten insgesamt,6413000,Offenbach am Main,M,"4,754",1,0,2,8,57,68,124,202,326,500,894,342,341,683,741,"1,131",761,359,185,"3,860",2017
------,Straftaten insgesamt,6413000,Offenbach am Main,W,"1,391",0,2,0,6,32,40,66,76,142,152,334,103,83,186,201,299,187,97,87,"1,057",2017
------,Straftaten insgesamt,6413000,Offenbach am Main,X,"6,145",1,2,2,14,89,108,190,278,468,652,"1,228",445,424,869,942,"1,430",948,456,272,"4,917",2017
------,Straftaten insgesamt,3403000,Oldenburg (Oldenburg),M,"3,850",2,3,15,26,56,102,138,230,368,430,900,288,237,525,560,816,505,351,193,"2,950",2017
------,Straftaten insgesamt,3403000,Oldenburg (Oldenburg),W,"1,225",2,0,4,9,45,60,100,73,173,114,347,75,69,144,158,210,151,118,97,878,2017
------,Straftaten insgesamt,3403000,Oldenburg (Oldenburg),X,"5,075",4,3,19,35,101,162,238,303,541,544,"1,247",363,306,669,718,"1,026",656,469,290,"3,828",2017
------,Straftaten insgesamt,3404000,Osnabrück,M,"5,534",1,4,10,19,69,103,159,269,428,630,"1,161",394,364,758,878,"1,264",746,457,270,"4,373",2017
------,Straftaten insgesamt,3404000,Osnabrück,W,"1,659",0,1,1,11,46,59,82,101,183,157,399,82,101,183,216,343,237,163,118,"1,260",2017
------,Straftaten insgesamt,3404000,Osnabrück,X,"7,193",1,5,11,30,115,162,241,370,611,787,"1,560",476,465,941,"1,094","1,607",983,620,388,"5,633",2017
------,Straftaten insgesamt,5774032,Paderborn,M,"3,829",1,2,8,22,50,83,149,247,396,511,990,288,279,567,594,769,463,272,174,"2,839",2017
------,Straftaten insgesamt,5774032,Paderborn,W,"1,229",1,0,6,3,16,26,74,108,182,155,363,100,63,163,143,233,168,95,64,866,2017
------,Straftaten insgesamt,5774032,Paderborn,X,"5,058",2,2,14,25,66,109,223,355,578,666,"1,353",388,342,730,737,"1,002",631,367,238,"3,705",2017
------,Straftaten insgesamt,8231000,Pforzheim,M,"3,302",1,2,14,18,88,123,170,184,354,349,826,184,208,392,505,639,459,277,204,"2,476",2017
------,Straftaten insgesamt,8231000,Pforzheim,W,"1,138",1,2,3,12,27,45,74,73,147,104,296,56,54,110,145,245,149,107,86,842,2017
------,Straftaten insgesamt,8231000,Pforzheim,X,"4,440",2,4,17,30,115,168,244,257,501,453,"1,122",240,262,502,650,884,608,384,290,"3,318",2017
------,Straftaten insgesamt,12054000,Potsdam,M,"4,201",1,7,25,29,72,134,173,228,401,361,896,200,193,393,602,"1,022",596,396,296,"3,305",2017
------,Straftaten insgesamt,12054000,Potsdam,W,"1,591",1,1,5,11,52,70,104,80,184,82,336,69,52,121,222,359,200,161,192,"1,255",2017
------,Straftaten insgesamt,12054000,Potsdam,X,"5,792",2,8,30,40,124,204,277,308,585,443,"1,232",269,245,514,824,"1,381",796,557,488,"4,560",2017
------,Straftaten insgesamt,5562032,Recklinghausen,M,"3,275",1,3,16,17,67,104,111,164,275,328,707,215,189,404,487,699,488,322,168,"2,568",2017
------,Straftaten insgesamt,5562032,Recklinghausen,W,"1,054",0,1,2,8,39,50,74,68,142,74,266,50,40,90,119,222,171,121,65,788,2017
------,Straftaten insgesamt,5562032,Recklinghausen,X,"4,329",1,4,18,25,106,154,185,232,417,402,973,265,229,494,606,921,659,443,233,"3,356",2017
------,Straftaten insgesamt,9362000,Regensburg,M,"4,939",1,7,7,22,55,92,124,244,368,607,"1,067",400,363,763,814,"1,042",584,405,264,"3,872",2017
------,Straftaten insgesamt,9362000,Regensburg,W,"1,766",0,0,1,6,34,41,93,83,176,187,404,127,103,230,209,379,255,165,124,"1,362",2017
------,Straftaten insgesamt,9362000,Regensburg,X,"6,705",1,7,8,28,89,133,217,327,544,794,"1,471",527,466,993,"1,023","1,421",839,570,388,"5,234",2017
------,Straftaten insgesamt,5120000,Remscheid,M,"2,263",0,4,8,21,39,72,81,121,202,209,483,131,133,264,294,508,338,243,133,"1,780",2017
------,Straftaten insgesamt,5120000,Remscheid,W,751,0,0,1,6,25,32,53,43,96,67,195,27,49,76,108,136,110,77,49,556,2017
------,Straftaten insgesamt,5120000,Remscheid,X,"3,014",0,4,9,27,64,104,134,164,298,276,678,158,182,340,402,644,448,320,182,"2,336",2017
------,Straftaten insgesamt,8415061,Reutlingen,M,"2,318",1,5,7,30,54,97,108,145,253,286,636,140,153,293,280,437,330,211,131,"1,682",2017
------,Straftaten insgesamt,8415061,Reutlingen,W,664,0,0,2,3,15,20,38,48,86,65,171,40,36,76,69,131,107,60,50,493,2017
------,Straftaten insgesamt,8415061,Reutlingen,X,"2,982",1,5,9,33,69,117,146,193,339,351,807,180,189,369,349,568,437,271,181,"2,175",2017
------,Straftaten insgesamt,13003000,Rostock,M,"5,659",9,8,34,38,89,178,191,288,479,518,"1,175",333,307,640,949,"1,420",651,491,333,"4,484",2017
------,Straftaten insgesamt,13003000,Rostock,W,"1,865",6,4,10,20,55,95,89,90,179,164,438,105,95,200,260,386,241,179,161,"1,427",2017
------,Straftaten insgesamt,13003000,Rostock,X,"7,524",15,12,44,58,144,273,280,378,658,682,"1,613",438,402,840,"1,209","1,806",892,670,494,"5,911",2017
------,Straftaten insgesamt,10041100,Saarbrücken,M,"7,429",7,12,38,48,121,226,288,536,824,860,"1,910",491,464,955,"1,093","1,456",920,684,411,"5,519",2017
------,Straftaten insgesamt,10041100,Saarbrücken,W,"2,486",5,12,12,19,71,119,168,185,353,231,703,124,149,273,323,475,320,242,150,"1,783",2017
------,Straftaten insgesamt,10041100,Saarbrücken,X,"9,915",12,24,50,67,192,345,456,721,"1,177","1,091","2,613",615,613,"1,228","1,416","1,931","1,240",926,561,"7,302",2017
------,Straftaten insgesamt,3102000,Salzgitter,M,"2,258",2,3,23,20,47,95,82,132,214,189,498,152,114,266,329,483,313,226,143,"1,760",2017
------,Straftaten insgesamt,3102000,Salzgitter,W,818,3,2,4,5,14,28,49,32,81,66,175,39,42,81,117,161,131,88,65,643,2017
------,Straftaten insgesamt,3102000,Salzgitter,X,"3,076",5,5,27,25,61,123,131,164,295,255,673,191,156,347,446,644,444,314,208,"2,403",2017
------,Straftaten insgesamt,13004000,Schwerin,M,"3,635",0,6,29,29,52,116,129,174,303,355,774,190,172,362,526,858,492,385,238,"2,861",2017
------,Straftaten insgesamt,13004000,Schwerin,W,"1,288",0,2,4,10,35,51,83,76,159,103,313,51,51,102,167,296,165,127,118,975,2017
------,Straftaten insgesamt,13004000,Schwerin,X,"4,923",0,8,33,39,87,167,212,250,462,458,"1,087",241,223,464,693,"1,154",657,512,356,"3,836",2017
------,Straftaten insgesamt,5970040,Siegen,M,"2,916",0,2,7,26,67,102,108,165,273,325,700,208,202,410,484,566,382,231,143,"2,216",2017
------,Straftaten insgesamt,5970040,Siegen,W,"1,022",0,2,4,4,36,46,78,59,137,86,269,59,69,128,148,209,139,78,51,753,2017
------,Straftaten insgesamt,5970040,Siegen,X,"3,938",0,4,11,30,103,148,186,224,410,411,969,267,271,538,632,775,521,309,194,"2,969",2017
------,Straftaten insgesamt,5122000,Solingen,M,"3,069",0,5,8,20,57,90,154,192,346,302,738,178,131,309,387,641,469,309,216,"2,331",2017
------,Straftaten insgesamt,5122000,Solingen,W,996,0,0,3,7,35,45,51,56,107,70,222,52,63,115,128,196,158,116,61,774,2017
------,Straftaten insgesamt,5122000,Solingen,X,"4,065",0,5,11,27,92,135,205,248,453,372,960,230,194,424,515,837,627,425,277,"3,105",2017
------,Straftaten insgesamt,8111000,Stuttgart,M,"19,425",11,15,39,91,246,402,529,"1,051","1,580","2,308","4,290","1,630","1,439","3,069","3,181","3,978","2,490","1,571",846,"15,135",2017
------,Straftaten insgesamt,8111000,Stuttgart,W,"5,622",7,7,16,35,140,205,312,383,695,541,"1,441",376,328,704,769,"1,055",772,496,385,"4,181",2017
------,Straftaten insgesamt,8111000,Stuttgart,X,"25,047",18,22,55,126,386,607,841,"1,434","2,275","2,849","5,731","2,006","1,767","3,773","3,950","5,033","3,262","2,067","1,231","19,316",2017
------,Straftaten insgesamt,7211000,Trier,M,"5,094",0,4,15,23,35,77,133,247,380,651,"1,108",431,406,837,974,"1,118",554,314,189,"3,986",2017
------,Straftaten insgesamt,7211000,Trier,W,"1,861",1,1,3,5,15,25,75,89,164,179,368,123,132,255,302,435,253,148,100,"1,493",2017
------,Straftaten insgesamt,7211000,Trier,X,"6,955",1,5,18,28,50,102,208,336,544,830,"1,476",554,538,"1,092","1,276","1,553",807,462,289,"5,479",2017
------,Straftaten insgesamt,8421000,Ulm,M,"3,380",0,2,15,20,34,71,137,233,370,403,844,262,235,497,476,720,406,270,167,"2,536",2017
------,Straftaten insgesamt,8421000,Ulm,W,"1,045",3,2,4,10,37,56,82,72,154,101,311,58,58,116,121,176,157,81,83,734,2017
------,Straftaten insgesamt,8421000,Ulm,X,"4,425",3,4,19,30,71,127,219,305,524,504,"1,155",320,293,613,597,896,563,351,250,"3,270",2017
------,Straftaten insgesamt,6414000,Wiesbaden,M,"7,024",0,4,21,41,58,124,218,372,590,714,"1,428",485,416,901,896,"1,561","1,087",707,444,"5,596",2017
------,Straftaten insgesamt,6414000,Wiesbaden,W,"2,410",1,2,8,13,50,74,99,129,228,213,515,129,121,250,290,474,389,271,221,"1,895",2017
------,Straftaten insgesamt,6414000,Wiesbaden,X,"9,434",1,6,29,54,108,198,317,501,818,927,"1,943",614,537,"1,151","1,186","2,035","1,476",978,665,"7,491",2017
------,Straftaten insgesamt,3103000,Wolfsburg,M,"2,708",0,6,5,6,41,58,94,150,244,253,555,170,166,336,484,633,342,227,131,"2,153",2017
------,Straftaten insgesamt,3103000,Wolfsburg,W,780,1,1,3,6,19,30,43,36,79,64,173,50,56,106,100,165,106,74,56,607,2017
------,Straftaten insgesamt,3103000,Wolfsburg,X,"3,488",1,7,8,12,60,88,137,186,323,317,728,220,222,442,584,798,448,301,187,"2,760",2017
------,Straftaten insgesamt,5124000,Wuppertal,M,"9,138",3,11,54,88,181,337,325,509,834,895,"2,066",563,518,"1,081","1,258","1,963","1,388",877,505,"7,072",2017
------,Straftaten insgesamt,5124000,Wuppertal,W,"3,002",0,4,9,36,103,152,158,176,334,271,757,171,144,315,385,584,444,292,225,"2,245",2017
------,Straftaten insgesamt,5124000,Wuppertal,X,"12,140",3,15,63,124,284,489,483,685,"1,168","1,166","2,823",734,662,"1,396","1,643","2,547","1,832","1,169",730,"9,317",2017
------,Straftaten insgesamt,9663000,Würzburg,M,"4,469",0,1,5,20,43,69,121,271,392,597,"1,058",420,368,788,746,895,484,294,204,"3,411",2017
------,Straftaten insgesamt,9663000,Würzburg,W,"1,135",0,0,0,6,30,36,59,78,137,108,281,84,82,166,134,194,147,107,106,854,2017
------,Straftaten insgesamt,9663000,Würzburg,X,"5,604",0,1,5,26,73,105,180,349,529,705,"1,339",504,450,954,880,"1,089",631,401,310,"4,265",2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5334002,Aachen,M,45,0,0,0,0,0,0,1,1,2,8,10,1,2,3,6,15,6,4,1,35,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5334002,Aachen,W,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5334002,Aachen,X,46,0,0,0,0,0,0,1,1,2,9,11,1,2,3,6,15,6,4,1,35,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",9761000,Augsburg,M,42,0,0,0,0,0,0,1,5,6,7,13,6,3,9,5,8,3,2,2,29,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",9761000,Augsburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",9761000,Augsburg,X,42,0,0,0,0,0,0,1,5,6,7,13,6,3,9,5,8,3,2,2,29,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5378004,Bergisch Gladbach,M,13,0,0,0,0,0,0,0,3,3,5,8,0,0,0,2,3,0,0,0,5,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5378004,Bergisch Gladbach,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5378004,Bergisch Gladbach,X,13,0,0,0,0,0,0,0,3,3,5,8,0,0,0,2,3,0,0,0,5,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",11000000,Berlin,M,655,0,0,0,0,4,4,17,43,60,66,130,38,36,74,115,161,105,48,22,525,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",11000000,Berlin,W,10,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,3,3,0,1,9,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",11000000,Berlin,X,665,0,0,0,0,4,4,18,43,61,66,131,39,36,75,116,164,108,48,23,534,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5711000,Bielefeld,M,40,0,0,0,0,0,0,0,5,5,9,14,1,4,5,6,6,6,0,3,26,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5711000,Bielefeld,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5711000,Bielefeld,X,41,0,0,0,0,0,0,0,5,5,9,14,1,4,5,6,6,6,1,3,27,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5911000,Bochum,M,48,0,0,0,0,0,0,2,2,4,7,11,1,3,4,7,11,5,8,2,37,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5911000,Bochum,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5911000,Bochum,X,48,0,0,0,0,0,0,2,2,4,7,11,1,3,4,7,11,5,8,2,37,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5314000,Bonn,M,63,0,0,0,0,0,0,1,6,7,7,14,3,7,10,12,18,4,1,4,49,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5314000,Bonn,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5314000,Bonn,X,63,0,0,0,0,0,0,1,6,7,7,14,3,7,10,12,18,4,1,4,49,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5512000,Bottrop,M,10,0,0,0,0,0,0,0,0,0,3,3,1,0,1,2,2,1,1,0,7,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5512000,Bottrop,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5512000,Bottrop,X,10,0,0,0,0,0,0,0,0,0,3,3,1,0,1,2,2,1,1,0,7,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",3101000,Braunschweig,M,48,0,0,0,0,0,0,2,1,3,7,10,2,1,3,10,15,5,3,2,38,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",3101000,Braunschweig,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",3101000,Braunschweig,X,48,0,0,0,0,0,0,2,1,3,7,10,2,1,3,10,15,5,3,2,38,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",4011000,Bremen,M,91,0,0,0,0,0,0,3,4,7,12,19,2,10,12,8,22,16,10,4,72,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",4011000,Bremen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",4011000,Bremen,X,91,0,0,0,0,0,0,3,4,7,12,19,2,10,12,8,22,16,10,4,72,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",4012000,Bremerhaven,M,27,0,0,0,0,0,0,1,4,5,2,7,1,1,2,4,7,2,5,0,20,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",4012000,Bremerhaven,W,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",4012000,Bremerhaven,X,28,0,0,0,0,0,0,1,5,6,2,8,1,1,2,4,7,2,5,0,20,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",14511000,Chemnitz,M,46,0,0,0,0,1,1,4,3,7,7,15,2,2,4,11,5,5,2,4,31,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",14511000,Chemnitz,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",14511000,Chemnitz,X,48,0,0,0,0,1,1,4,3,7,7,15,2,2,4,11,5,6,2,5,33,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",12052000,Cottbus,M,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,5,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",12052000,Cottbus,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",12052000,Cottbus,X,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,5,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",6411000,Darmstadt,M,20,0,0,0,0,0,0,0,1,1,2,3,1,2,3,1,5,3,4,1,17,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",6411000,Darmstadt,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",6411000,Darmstadt,X,20,0,0,0,0,0,0,0,1,1,2,3,1,2,3,1,5,3,4,1,17,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5913000,Dortmund,M,107,0,0,0,0,1,1,7,8,15,14,30,11,4,15,18,23,14,5,2,77,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5913000,Dortmund,W,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",5913000,Dortmund,X,108,0,0,0,0,1,1,7,9,16,14,31,11,4,15,18,23,14,5,2,77,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",14612000,Dresden,M,59,0,0,0,0,0,0,0,5,5,6,11,9,4,13,13,9,7,2,4,48,2017
111000,"Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB",14612000,Dresden,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2017
