Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;7315000;Mainz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;7315000;Mainz;insg.;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;2;2;0;0;0;4;2;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8222000;Mannheim;voll.;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;0;1;4;2;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8222000;Mannheim;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8222000;Mannheim;insg.;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;1;0;1;5;3;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5170024;Moers;voll.;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;1;1;0;6;2;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5170024;Moers;vers.;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;3;2;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5170024;Moers;insg.;9;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;5;3;3;0;9;4;5
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5116000;M nchengladbach;voll.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;3;1;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5116000;M nchengladbach;vers.;4;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;3;0;0;0;0;3;3;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5116000;M nchengladbach;insg.;7;5;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;6;4;2;0;0;0;6;4;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5117000;M lheim an der Ruhr;voll.;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;5;0;5
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5117000;M lheim an der Ruhr;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5117000;M lheim an der Ruhr;insg.;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;5;0;0;0;6;1;5
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9162000;M nchen;voll.;28;19;9;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;24;15;9;1;1;0;25;16;9
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9162000;M nchen;vers.;12;5;7;0;0;0;0;0;0;0;0;0;1;0;1;3;1;2;8;4;4;0;0;0;8;4;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9162000;M nchen;insg.;40;24;16;0;0;0;0;0;0;0;0;0;2;1;1;5;3;2;32;19;13;1;1;0;33;20;13
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5515000;M nster;voll.;10;7;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;8;7;1;1;0;1;9;7;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5515000;M nster;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5515000;M nster;insg.;12;7;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10;7;3;1;0;1;11;7;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5162024;Neuss;voll.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;4;1;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5162024;Neuss;vers.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;1;1;4;3;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5162024;Neuss;insg.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;2;1;1;8;4;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9564000;N rnberg;voll.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;1;0;3;1;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9564000;N rnberg;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9564000;N rnberg;insg.;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;1;1;0;5;3;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5119000;Oberhausen;voll.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;4;1;1;0;8;4;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5119000;Oberhausen;vers.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;1;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5119000;Oberhausen;insg.;10;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;5;2;2;0;10;5;5
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;6413000;Offenbach am Main;voll.;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;1;3;0;0;0;4;1;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;6413000;Offenbach am Main;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;6413000;Offenbach am Main;insg.;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;1;3;0;0;0;4;1;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3403000;Oldenburg (Oldenburg);voll.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;4;0;0;0;8;4;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3403000;Oldenburg (Oldenburg);vers.;8;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;2;0;2;8;3;5
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3403000;Oldenburg (Oldenburg);insg.;16;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;7;7;2;0;2;16;7;9
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3404000;Osnabr ck;voll.;8;3;5;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;4;1;3;2;1;1;6;2;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3404000;Osnabr ck;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3404000;Osnabr ck;insg.;9;3;6;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;5;1;4;2;1;1;7;2;5
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5774032;Paderborn;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5774032;Paderborn;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5774032;Paderborn;insg.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;3;1;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8231000;Pforzheim;voll.;4;3;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;3;2;1;0;0;0;3;2;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8231000;Pforzheim;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8231000;Pforzheim;insg.;4;3;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;3;2;1;0;0;0;3;2;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;12054000;Potsdam;voll.;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;0;1;4;2;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;12054000;Potsdam;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;12054000;Potsdam;insg.;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;0;1;4;2;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5562032;Recklinghausen;voll.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;3;1;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5562032;Recklinghausen;vers.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;3;0;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5562032;Recklinghausen;insg.;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;5;0;0;0;6;1;5
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9362000;Regensburg;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9362000;Regensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9362000;Regensburg;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5120000;Remscheid;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5120000;Remscheid;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5120000;Remscheid;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8415061;Reutlingen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8415061;Reutlingen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8415061;Reutlingen;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;13003000;Rostock;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;13003000;Rostock;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;13003000;Rostock;insg.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;10041100;Saarbr cken;voll.;22;14;8;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;13;8;5;6;3;3;19;11;8
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;10041100;Saarbr cken;vers.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;3;1;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;10041100;Saarbr cken;insg.;25;15;10;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;16;9;7;6;3;3;22;12;10
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3102000;Salzgitter;voll.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;4;0;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3102000;Salzgitter;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3102000;Salzgitter;insg.;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;1;0;1;6;0;6
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;13004000;Schwerin;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;13004000;Schwerin;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;13004000;Schwerin;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5970040;Siegen;voll.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;4;1;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5970040;Siegen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5970040;Siegen;insg.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;4;1;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5122000;Solingen;voll.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;3;1;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5122000;Solingen;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5122000;Solingen;insg.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;4;1;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8111000;Stuttgart;voll.;9;6;3;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;6;4;2;0;0;0;6;4;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8111000;Stuttgart;vers.;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;3;1;2;7;4;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8111000;Stuttgart;insg.;16;10;6;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;10;7;3;3;1;2;13;8;5
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;7211000;Trier;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;7211000;Trier;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;7211000;Trier;insg.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;4;1;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8421000;Ulm;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8421000;Ulm;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;8421000;Ulm;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;6414000;Wiesbaden;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;6414000;Wiesbaden;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;6414000;Wiesbaden;insg.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;3;1;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3103000;Wolfsburg;voll.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;1;0;1;3;2;1
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3103000;Wolfsburg;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;3103000;Wolfsburg;insg.;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;2;2;1;0;1;5;2;3
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5124000;Wuppertal;voll.;7;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;0;1;7;3;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5124000;Wuppertal;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;5124000;Wuppertal;insg.;7;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;0;1;7;3;4
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9663000;W rzburg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9663000;W rzburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212000;Raub, r uberische Erpressung auf/gegen sonstige Kassenr ume und Gesch fte;9663000;W rzburg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216000;Handtaschenraub;5334002;Aachen;voll.;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;3;1;2;6;2;4
216000;Handtaschenraub;5334002;Aachen;vers.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;2;2;0;2
216000;Handtaschenraub;5334002;Aachen;insg.;9;2;7;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;1;2;5;1;4;8;2;6
216000;Handtaschenraub;9761000;Augsburg;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2
216000;Handtaschenraub;9761000;Augsburg;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2
216000;Handtaschenraub;9761000;Augsburg;insg.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;4;0;4
216000;Handtaschenraub;5378004;Bergisch Gladbach;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216000;Handtaschenraub;5378004;Bergisch Gladbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216000;Handtaschenraub;5378004;Bergisch Gladbach;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216000;Handtaschenraub;11000000;Berlin;voll.;116;16;100;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;65;11;54;48;4;44;113;15;98
216000;Handtaschenraub;11000000;Berlin;vers.;21;6;15;0;0;0;1;1;0;1;1;0;1;1;0;2;0;2;13;2;11;4;2;2;17;4;13
216000;Handtaschenraub;11000000;Berlin;insg.;137;22;115;0;0;0;1;1;0;1;1;0;2;2;0;4;0;4;78;13;65;52;6;46;130;19;111
216000;Handtaschenraub;5711000;Bielefeld;voll.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;3;1;2
216000;Handtaschenraub;5711000;Bielefeld;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
216000;Handtaschenraub;5711000;Bielefeld;insg.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;0;2;4;1;3
216000;Handtaschenraub;5911000;Bochum;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216000;Handtaschenraub;5911000;Bochum;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216000;Handtaschenraub;5911000;Bochum;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216000;Handtaschenraub;5314000;Bonn;voll.;9;2;7;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;6;1;5;2;0;2;8;1;7
216000;Handtaschenraub;5314000;Bonn;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0
216000;Handtaschenraub;5314000;Bonn;insg.;11;2;9;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;6;1;5;2;0;2;8;1;7
216000;Handtaschenraub;5512000;Bottrop;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
216000;Handtaschenraub;5512000;Bottrop;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216000;Handtaschenraub;5512000;Bottrop;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
216000;Handtaschenraub;3101000;Braunschweig;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2
216000;Handtaschenraub;3101000;Braunschweig;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
216000;Handtaschenraub;3101000;Braunschweig;insg.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2;4;0;4
216000;Handtaschenraub;4011000;Bremen;voll.;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;5;1;0;1;6;0;6
216000;Handtaschenraub;4011000;Bremen;vers.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;3;0;3
216000;Handtaschenraub;4011000;Bremen;insg.;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;7;0;7;2;0;2;9;0;9
216000;Handtaschenraub;4012000;Bremerhaven;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
