Schluessel,Straftat,Gemeindeschluessel,Stadt,Fallstatus,Oper insgesamt,Opfer maennlich,Opfer weiblich,Opfer - Kinder bis unter 6 Jahre - insgesamt,Opfer - Kinder bis unter 6 Jahre - maennlich,Opfer - Kinder bis unter 6 Jahre - weiblich,Opfer Kinder 6 bis unter 14 Jahre - insgesamt,Opfer Kinder 6 bis unter 14 Jahre - maennlich,Opfer Kinder 6 bis unter 14 Jahre - weiblich,Opfer Kinder bis 14 Jahre- insgesamt,Opfer Kinder bis 14 Jahre- maennlich,Opfer Kinder bis 14 Jahre- weiblich,Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt,Opfer Jugendliche 14 bis unter 18 Jahre - maennlich,Opfer Jugendliche 14 bis unter 18 Jahre - weiblich,Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt,Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich,Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich,Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt,Opfer Erwachsene 21 bis unter 60 Jahre - maennlich,Opfer Erwachsene 21 bis unter 60 Jahre - weiblich,Opfer - Erwachsene 60 Jahre und aelter - insgesamt,Opfer - Erwachsene 60 Jahre und aelter - maennlich,Opfer - Erwachsene 60 Jahre und aelter - weiblich,Opfer Erwachsene - insgesamt,Opfer Erwachsene - maennlich,Opfer Erwachsene - weiblich,Jahr
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5111000,D sseldorf,insg.,2303,1720,583,12,7,5,94,58,36,106,65,41,196,135,61,213,165,48,1675,1275,400,113,80,33,1788,1355,433,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",16051000,Erfurt,vers.,131,95,36,1,1,0,5,2,3,6,3,3,14,10,4,10,8,2,94,71,23,7,3,4,101,74,27,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",16051000,Erfurt,voll.,497,373,124,3,3,0,33,21,12,36,24,12,33,24,9,68,47,21,350,273,77,10,5,5,360,278,82,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",16051000,Erfurt,insg.,628,468,160,4,4,0,38,23,15,42,27,15,47,34,13,78,55,23,444,344,100,17,8,9,461,352,109,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9562000,Erlangen,vers.,31,15,16,0,0,0,0,0,0,0,0,0,1,0,1,4,1,3,23,13,10,3,1,2,26,14,12,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9562000,Erlangen,voll.,150,112,38,1,1,0,3,2,1,4,3,1,20,16,4,20,15,5,103,75,28,3,3,0,106,78,28,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9562000,Erlangen,insg.,181,127,54,1,1,0,3,2,1,4,3,1,21,16,5,24,16,8,126,88,38,6,4,2,132,92,40,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5113000,Essen,vers.,318,212,106,7,4,3,14,11,3,21,15,6,31,21,10,24,15,9,223,147,76,19,14,5,242,161,81,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5113000,Essen,voll.,1728,1173,555,13,10,3,153,89,64,166,99,67,231,159,72,143,87,56,1107,782,325,81,46,35,1188,828,360,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5113000,Essen,insg.,2046,1385,661,20,14,6,167,100,67,187,114,73,262,180,82,167,102,65,1330,929,401,100,60,40,1430,989,441,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6412000,Frankfurt am Main,vers.,442,346,96,1,0,1,15,13,2,16,13,3,21,13,8,27,20,7,356,288,68,22,12,10,378,300,78,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6412000,Frankfurt am Main,voll.,3176,2433,743,9,6,3,112,72,40,121,78,43,227,155,72,294,221,73,2388,1875,513,146,104,42,2534,1979,555,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6412000,Frankfurt am Main,insg.,3618,2779,839,10,6,4,127,85,42,137,91,46,248,168,80,321,241,80,2744,2163,581,168,116,52,2912,2279,633,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8311000,Freiburg im Breisgau,vers.,119,92,27,1,1,0,3,3,0,4,4,0,5,5,0,19,15,4,84,64,20,7,4,3,91,68,23,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8311000,Freiburg im Breisgau,voll.,567,470,97,1,1,0,12,5,7,13,6,7,23,18,5,65,56,9,449,380,69,17,10,7,466,390,76,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8311000,Freiburg im Breisgau,insg.,686,562,124,2,2,0,15,8,7,17,10,7,28,23,5,84,71,13,533,444,89,24,14,10,557,458,99,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9563000,F rth,vers.,24,15,9,1,0,1,2,2,0,3,2,1,1,1,0,1,0,1,19,12,7,0,0,0,19,12,7,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9563000,F rth,voll.,184,132,52,2,0,2,13,9,4,15,9,6,19,14,5,21,15,6,121,89,32,8,5,3,129,94,35,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9563000,F rth,insg.,208,147,61,3,0,3,15,11,4,18,11,7,20,15,5,22,15,7,140,101,39,8,5,3,148,106,42,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5513000,Gelsenkirchen,vers.,158,116,42,4,2,2,7,5,2,11,7,4,7,7,0,7,5,2,113,78,35,20,19,1,133,97,36,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5513000,Gelsenkirchen,voll.,890,615,275,8,3,5,81,51,30,89,54,35,131,87,44,68,49,19,569,401,168,33,24,9,602,425,177,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5513000,Gelsenkirchen,insg.,1048,731,317,12,5,7,88,56,32,100,61,39,138,94,44,75,54,21,682,479,203,53,43,10,735,522,213,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3159016,G ttingen,vers.,77,54,23,0,0,0,1,0,1,1,0,1,1,0,1,4,3,1,68,49,19,3,2,1,71,51,20,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3159016,G ttingen,voll.,356,251,105,0,0,0,21,13,8,21,13,8,25,18,7,24,14,10,276,197,79,10,9,1,286,206,80,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3159016,G ttingen,insg.,433,305,128,0,0,0,22,13,9,22,13,9,26,18,8,28,17,11,344,246,98,13,11,2,357,257,100,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5754008,G tersloh,vers.,58,39,19,1,1,0,2,2,0,3,3,0,5,3,2,2,1,1,47,31,16,1,1,0,48,32,16,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5754008,G tersloh,voll.,186,128,58,0,0,0,12,9,3,12,9,3,15,12,3,14,13,1,133,84,49,12,10,2,145,94,51,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5754008,G tersloh,insg.,244,167,77,1,1,0,14,11,3,15,12,3,20,15,5,16,14,2,180,115,65,13,11,2,193,126,67,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5914000,Hagen,vers.,116,67,49,3,0,3,7,4,3,10,4,6,11,6,5,16,11,5,69,40,29,10,6,4,79,46,33,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5914000,Hagen,voll.,546,386,160,7,4,3,51,25,26,58,29,29,77,57,20,60,45,15,321,234,87,30,21,9,351,255,96,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5914000,Hagen,insg.,662,453,209,10,4,6,58,29,29,68,33,35,88,63,25,76,56,20,390,274,116,40,27,13,430,301,129,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",15002000,Halle (Saale),vers.,203,147,56,0,0,0,10,6,4,10,6,4,13,13,0,14,12,2,156,109,47,10,7,3,166,116,50,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",15002000,Halle (Saale),voll.,840,648,192,1,0,1,76,55,21,77,55,22,103,67,36,97,76,21,537,432,105,26,18,8,563,450,113,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",15002000,Halle (Saale),insg.,1043,795,248,1,0,1,86,61,25,87,61,26,116,80,36,111,88,23,693,541,152,36,25,11,729,566,163,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",2000000,Hamburg,vers.,814,582,232,8,3,5,32,20,12,40,23,17,38,29,9,35,26,9,663,486,177,38,18,20,701,504,197,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",2000000,Hamburg,voll.,5890,4452,1438,24,11,13,389,259,130,413,270,143,539,386,153,475,360,115,4224,3267,957,239,169,70,4463,3436,1027,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",2000000,Hamburg,insg.,6704,5034,1670,32,14,18,421,279,142,453,293,160,577,415,162,510,386,124,4887,3753,1134,277,187,90,5164,3940,1224,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5915000,Hamm,vers.,116,82,34,0,0,0,7,4,3,7,4,3,8,7,1,13,10,3,76,52,24,12,9,3,88,61,27,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5915000,Hamm,voll.,521,385,136,2,1,1,26,18,8,28,19,9,72,50,22,41,28,13,353,269,84,27,19,8,380,288,92,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5915000,Hamm,insg.,637,467,170,2,1,1,33,22,11,35,23,12,80,57,23,54,38,16,429,321,108,39,28,11,468,349,119,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6435014,Hanau,vers.,17,13,4,0,0,0,1,0,1,1,0,1,0,0,0,2,2,0,9,6,3,5,5,0,14,11,3,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6435014,Hanau,voll.,193,124,69,0,0,0,11,7,4,11,7,4,17,9,8,10,8,2,143,93,50,12,7,5,155,100,55,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6435014,Hanau,insg.,210,137,73,0,0,0,12,7,5,12,7,5,17,9,8,12,10,2,152,99,53,17,12,5,169,111,58,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3241001,Hannover,vers.,377,282,95,4,1,3,17,11,6,21,12,9,25,14,11,24,16,8,289,226,63,18,14,4,307,240,67,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3241001,Hannover,voll.,2426,1914,512,10,3,7,138,108,30,148,111,37,274,195,79,212,171,41,1693,1362,331,99,75,24,1792,1437,355,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3241001,Hannover,insg.,2803,2196,607,14,4,10,155,119,36,169,123,46,299,209,90,236,187,49,1982,1588,394,117,89,28,2099,1677,422,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8221000,Heidelberg,vers.,68,54,14,0,0,0,0,0,0,0,0,0,4,1,3,8,5,3,52,45,7,4,3,1,56,48,8,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8221000,Heidelberg,voll.,460,373,87,1,1,0,6,3,3,7,4,3,57,35,22,64,52,12,320,272,48,12,10,2,332,282,50,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8221000,Heidelberg,insg.,528,427,101,1,1,0,6,3,3,7,4,3,61,36,25,72,57,15,372,317,55,16,13,3,388,330,58,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8121000,Heilbronn,vers.,40,26,14,0,0,0,1,1,0,1,1,0,2,1,1,4,4,0,31,20,11,2,0,2,33,20,13,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8121000,Heilbronn,voll.,427,305,122,1,1,0,17,4,13,18,5,13,34,21,13,47,34,13,322,240,82,6,5,1,328,245,83,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8121000,Heilbronn,insg.,467,331,136,1,1,0,18,5,13,19,6,13,36,22,14,51,38,13,353,260,93,8,5,3,361,265,96,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5916000,Herne,vers.,75,39,36,1,0,1,1,0,1,2,0,2,7,5,2,3,2,1,59,30,29,4,2,2,63,32,31,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5916000,Herne,voll.,320,222,98,2,2,0,23,13,10,25,15,10,46,30,16,42,33,9,197,138,59,10,6,4,207,144,63,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5916000,Herne,insg.,395,261,134,3,2,1,24,13,11,27,15,12,53,35,18,45,35,10,256,168,88,14,8,6,270,176,94,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3254021,Hildesheim,vers.,53,36,17,0,0,0,3,2,1,3,2,1,6,4,2,1,1,0,41,27,14,2,2,0,43,29,14,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3254021,Hildesheim,voll.,283,201,82,3,1,2,27,21,6,30,22,8,29,16,13,19,13,6,194,142,52,11,8,3,205,150,55,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3254021,Hildesheim,insg.,336,237,99,3,1,2,30,23,7,33,24,9,35,20,15,20,14,6,235,169,66,13,10,3,248,179,69,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9161000,Ingolstadt,vers.,97,70,27,0,0,0,3,2,1,3,2,1,6,5,1,3,3,0,78,54,24,7,6,1,85,60,25,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9161000,Ingolstadt,voll.,392,296,96,1,0,1,14,12,2,15,12,3,66,50,16,50,38,12,249,187,62,12,9,3,261,196,65,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9161000,Ingolstadt,insg.,489,366,123,1,0,1,17,14,3,18,14,4,72,55,17,53,41,12,327,241,86,19,15,4,346,256,90,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",16053000,Jena,vers.,53,40,13,1,0,1,3,3,0,4,3,1,8,8,0,2,1,1,30,23,7,9,5,4,39,28,11,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",16053000,Jena,voll.,177,130,47,2,2,0,4,3,1,6,5,1,14,11,3,21,12,9,129,99,30,7,3,4,136,102,34,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",16053000,Jena,insg.,230,170,60,3,2,1,7,6,1,10,8,2,22,19,3,23,13,10,159,122,37,16,8,8,175,130,45,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7312000,Kaiserslautern,vers.,86,60,26,1,1,0,5,2,3,6,3,3,5,2,3,8,6,2,58,43,15,9,6,3,67,49,18,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7312000,Kaiserslautern,voll.,351,247,104,2,1,1,18,11,7,20,12,8,33,27,6,48,36,12,237,161,76,13,11,2,250,172,78,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7312000,Kaiserslautern,insg.,437,307,130,3,2,1,23,13,10,26,15,11,38,29,9,56,42,14,295,204,91,22,17,5,317,221,96,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8212000,Karlsruhe,vers.,106,65,41,3,2,1,7,2,5,10,4,6,5,4,1,5,4,1,82,50,32,4,3,1,86,53,33,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8212000,Karlsruhe,voll.,682,490,192,5,4,1,26,22,4,31,26,5,45,25,20,70,53,17,500,362,138,36,24,12,536,386,150,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8212000,Karlsruhe,insg.,788,555,233,8,6,2,33,24,9,41,30,11,50,29,21,75,57,18,582,412,170,40,27,13,622,439,183,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6611000,Kassel,vers.,111,79,32,1,0,1,0,0,0,1,0,1,6,3,3,11,8,3,85,65,20,8,3,5,93,68,25,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6611000,Kassel,voll.,829,600,229,6,3,3,25,14,11,31,17,14,77,51,26,94,71,23,593,437,156,34,24,10,627,461,166,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6611000,Kassel,insg.,940,679,261,7,3,4,25,14,11,32,17,15,83,54,29,105,79,26,678,502,176,42,27,15,720,529,191,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",1002000,Kiel,vers.,64,41,23,2,0,2,3,0,3,5,0,5,4,3,1,8,7,1,47,31,16,0,0,0,47,31,16,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",1002000,Kiel,voll.,717,566,151,0,0,0,31,24,7,31,24,7,109,92,17,58,36,22,498,397,101,21,17,4,519,414,105,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",1002000,Kiel,insg.,781,607,174,2,0,2,34,24,10,36,24,12,113,95,18,66,43,23,545,428,117,21,17,4,566,445,121,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7111000,Koblenz,vers.,83,52,31,0,0,0,3,2,1,3,2,1,11,9,2,4,0,4,55,34,21,10,7,3,65,41,24,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7111000,Koblenz,voll.,359,261,98,0,0,0,18,15,3,18,15,3,48,35,13,35,24,11,243,180,63,15,7,8,258,187,71,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7111000,Koblenz,insg.,442,313,129,0,0,0,21,17,4,21,17,4,59,44,15,39,24,15,298,214,84,25,14,11,323,228,95,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5315000,K ln,vers.,833,599,234,2,2,0,26,21,5,28,23,5,57,35,22,53,34,19,614,447,167,81,60,21,695,507,188,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5315000,K ln,voll.,4313,3164,1149,28,16,12,197,109,88,225,125,100,407,285,122,456,343,113,2995,2244,751,230,167,63,3225,2411,814,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5315000,K ln,insg.,5146,3763,1383,30,18,12,223,130,93,253,148,105,464,320,144,509,377,132,3609,2691,918,311,227,84,3920,2918,1002,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5114000,Krefeld,vers.,77,47,30,1,0,1,1,0,1,2,0,2,4,3,1,5,3,2,56,36,20,10,5,5,66,41,25,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5114000,Krefeld,voll.,616,404,212,2,2,0,33,19,14,35,21,14,84,43,41,72,54,18,396,267,129,29,19,10,425,286,139,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5114000,Krefeld,insg.,693,451,242,3,2,1,34,19,15,37,21,16,88,46,42,77,57,20,452,303,149,39,24,15,491,327,164,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",14713000,Leipzig,vers.,356,230,126,4,3,1,20,9,11,24,12,12,22,10,12,23,13,10,268,182,86,19,13,6,287,195,92,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",14713000,Leipzig,voll.,1938,1464,474,15,10,5,83,58,25,98,68,30,190,148,42,180,140,40,1393,1058,335,77,50,27,1470,1108,362,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",14713000,Leipzig,insg.,2294,1694,600,19,13,6,103,67,36,122,80,42,212,158,54,203,153,50,1661,1240,421,96,63,33,1757,1303,454,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5316000,Leverkusen,vers.,120,97,23,0,0,0,5,1,4,5,1,4,4,3,1,9,7,2,62,50,12,40,36,4,102,86,16,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5316000,Leverkusen,voll.,302,204,98,2,2,0,33,16,17,35,18,17,55,39,16,30,21,9,167,116,51,15,10,5,182,126,56,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5316000,Leverkusen,insg.,422,301,121,2,2,0,38,17,21,40,19,21,59,42,17,39,28,11,229,166,63,55,46,9,284,212,72,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",1003000,L beck,vers.,124,82,42,1,1,0,5,3,2,6,4,2,14,12,2,7,6,1,89,56,33,8,4,4,97,60,37,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",1003000,L beck,voll.,635,483,152,2,2,0,26,19,7,28,21,7,64,41,23,66,50,16,439,341,98,38,30,8,477,371,106,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",1003000,L beck,insg.,759,565,194,3,3,0,31,22,9,34,25,9,78,53,25,73,56,17,528,397,131,46,34,12,574,431,143,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7314000,Ludwigshafen am Rhein,vers.,81,55,26,2,1,1,1,1,0,3,2,1,3,0,3,9,7,2,63,43,20,3,3,0,66,46,20,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7314000,Ludwigshafen am Rhein,voll.,625,437,188,3,2,1,60,34,26,63,36,27,74,52,22,52,38,14,411,293,118,25,18,7,436,311,125,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7314000,Ludwigshafen am Rhein,insg.,706,492,214,5,3,2,61,35,26,66,38,28,77,52,25,61,45,16,474,336,138,28,21,7,502,357,145,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",15003000,Magdeburg,vers.,176,119,57,2,2,0,7,1,6,9,3,6,14,9,5,17,10,7,125,89,36,11,8,3,136,97,39,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",15003000,Magdeburg,voll.,821,596,225,2,1,1,78,39,39,80,40,40,77,52,25,64,51,13,563,429,134,37,24,13,600,453,147,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",15003000,Magdeburg,insg.,997,715,282,4,3,1,85,40,45,89,43,46,91,61,30,81,61,20,688,518,170,48,32,16,736,550,186,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7315000,Mainz,vers.,87,65,22,0,0,0,1,0,1,1,0,1,4,4,0,6,5,1,73,54,19,3,2,1,76,56,20,2023
