1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
*90*00;Taschendiebstahl insgesamt;5116000;Mönchengladbach;M;54;0;0;0;0;1;1;2;3;5;11;17;5;5;10;10;15;1;1;0;37
*90*00;Taschendiebstahl insgesamt;5116000;Mönchengladbach;W;7;0;0;0;0;1;1;0;0;0;0;1;1;0;1;3;2;0;0;0;6
*90*00;Taschendiebstahl insgesamt;5116000;Mönchengladbach;X;61;0;0;0;0;2;2;2;3;5;11;18;6;5;11;13;17;1;1;0;43
*90*00;Taschendiebstahl insgesamt;5117000;Mülheim an der Ruhr;M;15;0;0;0;1;0;1;0;0;0;2;3;0;1;1;5;4;1;1;0;12
*90*00;Taschendiebstahl insgesamt;5117000;Mülheim an der Ruhr;W;8;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;2;1;3;0;7
*90*00;Taschendiebstahl insgesamt;5117000;Mülheim an der Ruhr;X;23;0;0;0;1;0;1;0;0;0;3;4;1;1;2;5;6;2;4;0;19
*90*00;Taschendiebstahl insgesamt;9162000;München;M;271;0;0;0;0;4;4;10;30;40;40;84;25;22;47;48;56;25;4;7;187
*90*00;Taschendiebstahl insgesamt;9162000;München;W;30;0;0;0;1;0;1;2;1;3;2;6;3;4;7;8;3;4;1;1;24
*90*00;Taschendiebstahl insgesamt;9162000;München;X;301;0;0;0;1;4;5;12;31;43;42;90;28;26;54;56;59;29;5;8;211
*90*00;Taschendiebstahl insgesamt;5515000;Münster;M;114;0;0;0;0;0;0;3;12;15;34;49;17;10;27;19;9;8;1;1;65
*90*00;Taschendiebstahl insgesamt;5515000;Münster;W;13;0;0;0;0;0;0;0;1;1;4;5;0;0;0;2;4;2;0;0;8
*90*00;Taschendiebstahl insgesamt;5515000;Münster;X;127;0;0;0;0;0;0;3;13;16;38;54;17;10;27;21;13;10;1;1;73
*90*00;Taschendiebstahl insgesamt;5162024;Neuss;M;11;0;0;0;0;0;0;0;0;0;2;2;1;0;1;3;2;1;1;1;9
*90*00;Taschendiebstahl insgesamt;5162024;Neuss;W;9;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;4;2;0;0;7
*90*00;Taschendiebstahl insgesamt;5162024;Neuss;X;20;0;0;0;0;0;0;0;0;0;4;4;1;1;2;3;6;3;1;1;16
*90*00;Taschendiebstahl insgesamt;9564000;Nürnberg;M;51;0;0;0;0;0;0;0;3;3;7;10;4;4;8;10;13;7;2;1;41
*90*00;Taschendiebstahl insgesamt;9564000;Nürnberg;W;11;0;0;0;0;1;1;0;1;1;2;4;1;2;3;1;0;2;1;0;7
*90*00;Taschendiebstahl insgesamt;9564000;Nürnberg;X;62;0;0;0;0;1;1;0;4;4;9;14;5;6;11;11;13;9;3;1;48
*90*00;Taschendiebstahl insgesamt;5119000;Oberhausen;M;72;0;0;0;0;1;1;1;5;6;13;20;7;7;14;14;16;5;3;0;52
*90*00;Taschendiebstahl insgesamt;5119000;Oberhausen;W;30;0;0;0;0;0;0;3;0;3;5;8;3;3;6;4;9;1;1;1;22
*90*00;Taschendiebstahl insgesamt;5119000;Oberhausen;X;102;0;0;0;0;1;1;4;5;9;18;28;10;10;20;18;25;6;4;1;74
*90*00;Taschendiebstahl insgesamt;6413000;Offenbach am Main;M;10;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;5;1;0;9
*90*00;Taschendiebstahl insgesamt;6413000;Offenbach am Main;W;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;4
*90*00;Taschendiebstahl insgesamt;6413000;Offenbach am Main;X;14;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;2;6;2;1;13
*90*00;Taschendiebstahl insgesamt;3403000;Oldenburg (Oldenburg);M;45;0;0;0;0;0;0;0;4;4;13;17;1;4;5;7;9;4;2;1;28
*90*00;Taschendiebstahl insgesamt;3403000;Oldenburg (Oldenburg);W;8;0;0;0;0;0;0;0;1;1;0;1;2;0;2;0;4;1;0;0;7
*90*00;Taschendiebstahl insgesamt;3403000;Oldenburg (Oldenburg);X;53;0;0;0;0;0;0;0;5;5;13;18;3;4;7;7;13;5;2;1;35
*90*00;Taschendiebstahl insgesamt;3404000;Osnabrück;M;67;0;0;0;0;1;1;3;3;6;9;16;6;4;10;17;15;6;2;1;51
*90*00;Taschendiebstahl insgesamt;3404000;Osnabrück;W;18;0;0;0;0;0;0;2;1;3;2;5;4;0;4;3;5;0;1;0;13
*90*00;Taschendiebstahl insgesamt;3404000;Osnabrück;X;85;0;0;0;0;1;1;5;4;9;11;21;10;4;14;20;20;6;3;1;64
*90*00;Taschendiebstahl insgesamt;5774032;Paderborn;M;24;0;0;0;0;1;1;0;1;1;4;6;1;4;5;5;7;0;1;0;18
*90*00;Taschendiebstahl insgesamt;5774032;Paderborn;W;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1
*90*00;Taschendiebstahl insgesamt;5774032;Paderborn;X;26;0;0;0;0;1;1;0;1;1;5;7;1;5;6;5;7;0;1;0;19
*90*00;Taschendiebstahl insgesamt;8231000;Pforzheim;M;9;0;0;0;0;0;0;0;0;0;1;1;0;0;0;4;2;1;0;1;8
*90*00;Taschendiebstahl insgesamt;8231000;Pforzheim;W;7;0;0;0;0;0;0;0;1;1;1;2;0;1;1;2;0;1;1;0;5
*90*00;Taschendiebstahl insgesamt;8231000;Pforzheim;X;16;0;0;0;0;0;0;0;1;1;2;3;0;1;1;6;2;2;1;1;13
*90*00;Taschendiebstahl insgesamt;12054000;Potsdam;M;11;0;0;0;0;0;0;1;0;1;2;3;0;1;1;2;5;0;0;0;8
*90*00;Taschendiebstahl insgesamt;12054000;Potsdam;W;2;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1
*90*00;Taschendiebstahl insgesamt;12054000;Potsdam;X;13;0;0;0;0;0;0;1;1;2;2;4;0;1;1;2;6;0;0;0;9
*90*00;Taschendiebstahl insgesamt;5562032;Recklinghausen;M;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;2
*90*00;Taschendiebstahl insgesamt;5562032;Recklinghausen;W;6;0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;1;0;0;1;5
*90*00;Taschendiebstahl insgesamt;5562032;Recklinghausen;X;9;0;0;0;0;0;0;0;0;0;2;2;0;2;2;2;1;0;1;1;7
*90*00;Taschendiebstahl insgesamt;9362000;Regensburg;M;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;4
*90*00;Taschendiebstahl insgesamt;9362000;Regensburg;W;3;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;2
*90*00;Taschendiebstahl insgesamt;9362000;Regensburg;X;7;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;3;1;0;1;6
*90*00;Taschendiebstahl insgesamt;5120000;Remscheid;M;5;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;5
*90*00;Taschendiebstahl insgesamt;5120000;Remscheid;W;6;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;2;0;1;0;4
*90*00;Taschendiebstahl insgesamt;5120000;Remscheid;X;11;0;0;0;0;0;0;0;0;0;2;2;3;0;3;1;4;0;1;0;9
*90*00;Taschendiebstahl insgesamt;8415061;Reutlingen;M;4;0;0;0;0;0;0;0;0;0;2;2;1;1;2;0;0;0;0;0;2
*90*00;Taschendiebstahl insgesamt;8415061;Reutlingen;W;3;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;2
*90*00;Taschendiebstahl insgesamt;8415061;Reutlingen;X;7;0;0;0;0;0;0;0;0;0;3;3;1;2;3;0;0;1;0;0;4
*90*00;Taschendiebstahl insgesamt;13003000;Rostock;M;19;0;0;0;0;0;0;2;1;3;3;6;2;3;5;4;2;2;0;0;13
*90*00;Taschendiebstahl insgesamt;13003000;Rostock;W;4;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;2;0;0;3
*90*00;Taschendiebstahl insgesamt;13003000;Rostock;X;23;0;0;0;0;0;0;2;1;3;4;7;3;3;6;4;2;4;0;0;16
*90*00;Taschendiebstahl insgesamt;10041100;Saarbrücken;M;13;0;0;0;0;0;0;2;0;2;1;3;1;2;3;2;2;2;1;0;10
*90*00;Taschendiebstahl insgesamt;10041100;Saarbrücken;W;23;0;0;0;1;0;1;1;1;2;2;5;3;1;4;5;4;3;2;0;18
*90*00;Taschendiebstahl insgesamt;10041100;Saarbrücken;X;36;0;0;0;1;0;1;3;1;4;3;8;4;3;7;7;6;5;3;0;28
*90*00;Taschendiebstahl insgesamt;5970040;Siegen;M;32;0;0;0;0;0;0;0;1;1;4;5;4;5;9;4;9;4;1;0;27
*90*00;Taschendiebstahl insgesamt;5970040;Siegen;W;9;0;0;0;0;0;0;1;2;3;2;5;0;0;0;1;2;1;0;0;4
*90*00;Taschendiebstahl insgesamt;5970040;Siegen;X;41;0;0;0;0;0;0;1;3;4;6;10;4;5;9;5;11;5;1;0;31
*90*00;Taschendiebstahl insgesamt;5122000;Solingen;M;17;0;0;0;0;1;1;4;0;4;3;8;0;1;1;2;4;1;1;0;9
*90*00;Taschendiebstahl insgesamt;5122000;Solingen;W;9;0;0;0;0;0;0;1;0;1;4;5;1;1;2;1;0;0;0;1;4
*90*00;Taschendiebstahl insgesamt;5122000;Solingen;X;26;0;0;0;0;1;1;5;0;5;7;13;1;2;3;3;4;1;1;1;13
*90*00;Taschendiebstahl insgesamt;8111000;Stuttgart;M;160;0;0;0;0;0;0;1;20;21;29;50;18;9;27;35;28;14;4;2;110
*90*00;Taschendiebstahl insgesamt;8111000;Stuttgart;W;27;0;0;0;0;0;0;1;0;1;8;9;4;0;4;2;6;3;3;0;18
*90*00;Taschendiebstahl insgesamt;8111000;Stuttgart;X;187;0;0;0;0;0;0;2;20;22;37;59;22;9;31;37;34;17;7;2;128
*90*00;Taschendiebstahl insgesamt;7211000;Trier;M;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;2;0;0;7
*90*00;Taschendiebstahl insgesamt;7211000;Trier;W;4;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;0;0;0;3
*90*00;Taschendiebstahl insgesamt;7211000;Trier;X;11;0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;5;2;0;0;10
*90*00;Taschendiebstahl insgesamt;8421000;Ulm;M;16;0;0;0;0;0;0;0;1;1;3;4;1;1;2;4;6;0;0;0;12
*90*00;Taschendiebstahl insgesamt;8421000;Ulm;W;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
*90*00;Taschendiebstahl insgesamt;8421000;Ulm;X;18;0;0;0;0;0;0;0;1;1;3;4;1;1;2;6;6;0;0;0;14
*90*00;Taschendiebstahl insgesamt;6414000;Wiesbaden;M;29;0;0;0;0;0;0;0;3;3;7;10;2;1;3;9;6;1;0;0;19
*90*00;Taschendiebstahl insgesamt;6414000;Wiesbaden;W;9;0;0;0;0;0;0;0;2;2;2;4;1;0;1;3;1;0;0;0;5
*90*00;Taschendiebstahl insgesamt;6414000;Wiesbaden;X;38;0;0;0;0;0;0;0;5;5;9;14;3;1;4;12;7;1;0;0;24
*90*00;Taschendiebstahl insgesamt;3103000;Wolfsburg;M;16;0;0;0;0;0;0;0;0;0;5;5;3;2;5;1;2;1;2;0;11
*90*00;Taschendiebstahl insgesamt;3103000;Wolfsburg;W;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
*90*00;Taschendiebstahl insgesamt;3103000;Wolfsburg;X;18;0;0;0;0;0;0;0;0;0;6;6;3;2;5;1;3;1;2;0;12
*90*00;Taschendiebstahl insgesamt;5124000;Wuppertal;M;40;0;0;1;0;0;1;0;3;3;7;11;4;3;7;3;10;7;1;1;29
*90*00;Taschendiebstahl insgesamt;5124000;Wuppertal;W;34;0;0;0;0;0;0;2;3;5;9;14;3;3;6;4;5;3;2;0;20
*90*00;Taschendiebstahl insgesamt;5124000;Wuppertal;X;74;0;0;1;0;0;1;2;6;8;16;25;7;6;13;7;15;10;3;1;49
*90*00;Taschendiebstahl insgesamt;9663000;Würzburg;M;12;0;0;0;0;0;0;0;1;1;4;5;4;0;4;1;1;0;0;1;7
*90*00;Taschendiebstahl insgesamt;9663000;Würzburg;W;9;0;0;0;0;0;0;0;1;1;0;1;1;1;2;3;2;0;1;0;8
*90*00;Taschendiebstahl insgesamt;9663000;Würzburg;X;21;0;0;0;0;0;0;0;2;2;4;6;5;1;6;4;3;0;1;1;15
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5334002;Aachen;M;1377;0;0;0;0;0;0;65;115;180;240;420;105;99;204;203;240;167;102;41;957
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5334002;Aachen;W;588;0;0;0;0;1;1;50;69;119;97;217;43;52;95;69;96;63;36;12;371
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5334002;Aachen;X;1965;0;0;0;0;1;1;115;184;299;337;637;148;151;299;272;336;230;138;53;1328
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;9761000;Augsburg;M;2207;0;0;0;0;5;5;67;128;195;303;503;168;183;351;384;476;285;146;62;1704
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;9761000;Augsburg;W;857;0;0;0;0;5;5;36;72;108;112;225;73;68;141;140;171;96;54;30;632
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;9761000;Augsburg;X;3064;0;0;0;0;10;10;103;200;303;415;728;241;251;492;524;647;381;200;92;2336
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5378004;Bergisch Gladbach;M;236;0;0;0;0;0;0;0;6;6;32;38;14;11;25;33;57;45;26;12;198
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5378004;Bergisch Gladbach;W;106;0;0;0;0;0;0;1;1;2;15;17;6;6;12;22;28;13;11;3;89
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5378004;Bergisch Gladbach;X;342;0;0;0;0;0;0;1;7;8;47;55;20;17;37;55;85;58;37;15;287
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;11000000;Berlin;M;30999;0;2;1;10;45;58;365;956;1321;2628;4007;2145;2342;4487;5653;8245;4902;2522;1183;26992
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;11000000;Berlin;W;14723;0;0;0;4;37;41;270;648;918;1534;2493;1150;1133;2283;2705;3428;2030;1185;599;12230
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;11000000;Berlin;X;45722;0;2;1;14;82;99;635;1604;2239;4162;6500;3295;3475;6770;8358;11673;6932;3707;1782;39222
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5711000;Bielefeld;M;2471;0;0;0;2;6;8;47;101;148;264;420;207;213;420;471;584;359;144;73;2051
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5711000;Bielefeld;W;826;0;0;0;1;4;5;21;38;59;80;144;73;70;143;146;199;118;49;27;682
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5711000;Bielefeld;X;3297;0;0;0;3;10;13;68;139;207;344;564;280;283;563;617;783;477;193;100;2733
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5911000;Bochum;M;2277;0;0;0;1;2;3;30;69;99;274;376;210;186;396;396;514;333;188;74;1901
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5911000;Bochum;W;813;0;0;0;1;3;4;28;35;63;81;148;69;64;133;150;174;104;70;34;665
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5911000;Bochum;X;3090;0;0;0;2;5;7;58;104;162;355;524;279;250;529;546;688;437;258;108;2566
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5314000;Bonn;M;2122;0;0;0;0;3;3;24;76;100;286;389;185;179;364;340;480;319;151;79;1733
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5314000;Bonn;W;912;0;0;0;0;2;2;22;50;72;127;201;84;86;170;127;164;133;79;38;711
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5314000;Bonn;X;3034;0;0;0;0;5;5;46;126;172;413;590;269;265;534;467;644;452;230;117;2444
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5512000;Bottrop;M;621;0;0;0;0;2;2;10;9;19;64;85;50;48;98;107;149;93;62;27;536
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5512000;Bottrop;W;267;0;0;0;0;0;0;2;5;7;35;42;23;28;51;43;57;53;16;5;225
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5512000;Bottrop;X;888;0;0;0;0;2;2;12;14;26;99;127;73;76;149;150;206;146;78;32;761
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;3101000;Braunschweig;M;1824;0;0;0;0;7;7;34;85;119;223;349;158;160;318;346;417;223;104;67;1475
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;3101000;Braunschweig;W;751;0;0;0;0;3;3;23;46;69;105;177;55;52;107;89;171;113;53;41;574
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;3101000;Braunschweig;X;2575;0;0;0;0;10;10;57;131;188;328;526;213;212;425;435;588;336;157;108;2049
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;4011000;Bremen;M;4249;0;0;0;1;14;15;71;166;237;485;737;338;382;720;731;1011;640;300;110;3512
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;4011000;Bremen;W;1684;0;0;0;3;15;18;54;88;142;187;347;146;146;292;272;352;230;132;59;1337
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;4011000;Bremen;X;5933;0;0;0;4;29;33;125;254;379;672;1084;484;528;1012;1003;1363;870;432;169;4849
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;4012000;Bremerhaven;M;461;0;0;0;0;0;0;4;9;13;40;53;47;32;79;80;110;88;30;21;408
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;4012000;Bremerhaven;W;242;0;0;0;1;0;1;3;6;9;31;41;19;24;43;43;57;34;19;5;201
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;4012000;Bremerhaven;X;703;0;0;0;1;0;1;7;15;22;71;94;66;56;122;123;167;122;49;26;609
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;14511000;Chemnitz;M;1558;0;0;1;0;1;2;23;57;80;175;257;114;107;221;313;402;176;128;61;1301
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;14511000;Chemnitz;W;711;0;0;0;0;2;2;22;29;51;70;123;52;50;102;152;161;79;62;32;588
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;14511000;Chemnitz;X;2269;0;0;1;0;3;4;45;86;131;245;380;166;157;323;465;563;255;190;93;1889
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;6411000;Darmstadt;M;1108;0;0;0;0;2;2;18;46;64;121;187;71;78;149;176;276;176;105;39;921
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;6411000;Darmstadt;W;519;0;0;0;0;1;1;17;25;42;69;112;46;42;88;80;118;73;31;17;407
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;6411000;Darmstadt;X;1627;0;0;0;0;3;3;35;71;106;190;299;117;120;237;256;394;249;136;56;1328
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5913000;Dortmund;M;5842;0;0;0;2;11;13;126;274;400;770;1183;520;526;1046;1143;1262;743;336;129;4659
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5913000;Dortmund;W;1981;0;0;0;1;11;12;80;130;210;273;495;177;181;358;343;385;244;116;40;1486
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5913000;Dortmund;X;7823;0;0;0;3;22;25;206;404;610;1043;1678;697;707;1404;1486;1647;987;452;169;6145
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;14612000;Dresden;M;4382;0;0;0;3;3;6;59;88;147;369;522;299;324;623;918;1191;610;349;169;3860
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;14612000;Dresden;W;2182;0;0;0;1;1;2;50;66;116;154;272;142;151;293;458;569;275;207;108;1910
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;14612000;Dresden;X;6564;0;0;0;4;4;8;109;154;263;523;794;441;475;916;1376;1760;885;556;277;5770
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5112000;Duisburg;M;4376;0;0;5;7;19;31;103;159;262;509;802;325;391;716;825;1109;594;239;91;3574
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5112000;Duisburg;W;1777;0;0;1;2;8;11;60;81;141;238;390;171;157;328;304;415;206;94;40;1387
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5112000;Duisburg;X;6153;0;0;6;9;27;42;163;240;403;747;1192;496;548;1044;1129;1524;800;333;131;4961
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5111000;Düsseldorf;M;4331;0;0;0;0;11;11;43;119;162;432;605;354;382;736;768;1135;633;303;151;3726
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5111000;Düsseldorf;W;1697;0;0;0;0;3;3;48;89;137;214;354;161;158;319;277;360;217;115;55;1343
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5111000;Düsseldorf;X;6028;0;0;0;0;14;14;91;208;299;646;959;515;540;1055;1045;1495;850;418;206;5069
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;16051000;Erfurt;M;1781;0;1;0;0;1;2;40;84;124;172;298;120;145;265;381;414;224;131;68;1483
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;16051000;Erfurt;W;1060;0;0;1;1;3;5;50;46;96;131;232;81;99;180;212;235;103;63;35;828
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;16051000;Erfurt;X;2841;0;1;1;1;4;7;90;130;220;303;530;201;244;445;593;649;327;194;103;2311
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;9562000;Erlangen;M;268;0;0;0;0;0;0;5;8;13;30;43;24;19;43;47;60;41;27;7;225
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;9562000;Erlangen;W;141;0;0;0;0;1;1;4;6;10;15;26;16;11;27;29;30;16;6;7;115
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;9562000;Erlangen;X;409;0;0;0;0;1;1;9;14;23;45;69;40;30;70;76;90;57;33;14;340
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5113000;Essen;M;6125;0;0;0;0;8;8;122;199;321;696;1025;543;613;1156;1129;1430;850;385;150;5100
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5113000;Essen;W;2586;0;0;0;0;5;5;75;125;200;351;556;249;218;467;441;594;318;158;52;2030
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5113000;Essen;X;8711;0;0;0;0;13;13;197;324;521;1047;1581;792;831;1623;1570;2024;1168;543;202;7130
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;6412000;Frankfurt am Main;M;8478;2;2;0;2;20;26;114;380;494;910;1430;617;658;1275;1490;2156;1292;594;241;7048
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;6412000;Frankfurt am Main;W;2923;0;1;0;1;6;8;70;188;258;384;650;234;221;455;508;652;383;196;79;2273
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;6412000;Frankfurt am Main;X;11401;2;3;0;3;26;34;184;568;752;1294;2080;851;879;1730;1998;2808;1675;790;320;9321
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;8311000;Freiburg im Breisgau;M;2862;0;0;0;1;8;9;97;198;295;442;746;270;260;530;503;536;326;154;67;2116
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;8311000;Freiburg im Breisgau;W;1076;0;1;0;2;12;15;52;66;118;176;309;108;92;200;161;185;120;60;41;767
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;8311000;Freiburg im Breisgau;X;3938;0;1;0;3;20;24;149;264;413;618;1055;378;352;730;664;721;446;214;108;2883
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;9563000;Fürth;M;568;0;0;2;0;0;2;6;22;28;65;95;43;44;87;80;151;95;44;16;473
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;9563000;Fürth;W;246;0;0;0;0;0;0;6;8;14;29;43;26;11;37;50;60;31;17;8;203
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;9563000;Fürth;X;814;0;0;2;0;0;2;12;30;42;94;138;69;55;124;130;211;126;61;24;676
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5513000;Gelsenkirchen;M;1419;0;0;0;3;7;10;35;49;84;118;212;112;107;219;225;358;232;118;55;1207
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5513000;Gelsenkirchen;W;701;0;0;0;0;5;5;23;24;47;82;134;52;54;106;121;167;112;41;20;567
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5513000;Gelsenkirchen;X;2120;0;0;0;3;12;15;58;73;131;200;346;164;161;325;346;525;344;159;75;1774
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;3152012;Göttingen;M;879;0;0;0;1;6;7;20;42;62;94;163;59;88;147;151;178;122;81;37;716
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;3152012;Göttingen;W;365;0;0;0;2;2;4;9;13;22;34;60;42;34;76;68;70;36;36;19;305
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;3152012;Göttingen;X;1244;0;0;0;3;8;11;29;55;84;128;223;101;122;223;219;248;158;117;56;1021
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5914000;Hagen;M;1306;0;0;0;1;1;2;21;51;72;163;237;123;94;217;272;297;162;88;33;1069
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5914000;Hagen;W;474;0;0;0;0;3;3;14;24;38;64;105;44;33;77;91;92;55;40;14;369
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;5914000;Hagen;X;1780;0;0;0;1;4;5;35;75;110;227;342;167;127;294;363;389;217;128;47;1438
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;15002000;Halle (Saale);M;1734;0;0;2;4;8;14;25;40;65;148;227;119;115;234;359;494;232;112;76;1507
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;15002000;Halle (Saale);W;779;1;0;0;1;1;3;10;37;47;78;128;67;59;126;146;196;97;63;23;651
