1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;5124000;Wuppertal;M;1,466;2;10;14;42;73;141;101;94;195;111;447;73;62;135;122;307;233;125;97;1,019
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;5124000;Wuppertal;W;750;2;4;11;34;68;119;72;64;136;58;313;33;29;62;61;100;69;62;83;437
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;5124000;Wuppertal;X;2,216;4;14;25;76;141;260;173;158;331;169;760;106;91;197;183;407;302;187;180;1,456
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;9663000;Würzburg;M;532;0;0;1;17;31;49;45;27;72;53;174;36;26;62;46;88;60;51;51;358
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;9663000;Würzburg;W;288;0;0;3;6;17;26;42;26;68;19;113;14;7;21;22;37;29;29;37;175
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;9663000;Würzburg;X;820;0;0;4;23;48;75;87;53;140;72;287;50;33;83;68;125;89;80;88;533
326*00;Einfacher Ladendiebstahl;5334002;Aachen;M;930;0;0;4;12;21;37;47;56;103;91;231;41;33;74;78;217;148;100;82;699
326*00;Einfacher Ladendiebstahl;5334002;Aachen;W;541;0;0;2;7;31;40;63;51;114;43;197;21;18;39;70;86;62;35;52;344
326*00;Einfacher Ladendiebstahl;5334002;Aachen;X;1,471;0;0;6;19;52;77;110;107;217;134;428;62;51;113;148;303;210;135;134;1,043
326*00;Einfacher Ladendiebstahl;9761000;Augsburg;M;658;0;0;9;13;46;68;63;50;113;57;238;27;15;42;54;113;92;59;60;420
326*00;Einfacher Ladendiebstahl;9761000;Augsburg;W;376;0;0;1;16;36;53;44;22;66;28;147;11;15;26;23;45;31;31;73;229
326*00;Einfacher Ladendiebstahl;9761000;Augsburg;X;1,034;0;0;10;29;82;121;107;72;179;85;385;38;30;68;77;158;123;90;133;649
326*00;Einfacher Ladendiebstahl;5378004;Bergisch Gladbach;M;265;0;0;2;3;23;28;40;28;68;19;115;13;10;23;19;37;31;21;19;150
326*00;Einfacher Ladendiebstahl;5378004;Bergisch Gladbach;W;163;0;0;1;0;19;20;28;23;51;6;77;1;6;7;16;19;21;12;11;86
326*00;Einfacher Ladendiebstahl;5378004;Bergisch Gladbach;X;428;0;0;3;3;42;48;68;51;119;25;192;14;16;30;35;56;52;33;30;236
326*00;Einfacher Ladendiebstahl;11000000;Berlin;M;12,321;4;32;127;240;517;920;722;699;1,421;976;3,317;622;575;1,197;1,610;2,794;1,586;939;878;9,004
326*00;Einfacher Ladendiebstahl;11000000;Berlin;W;7,034;10;20;66;162;540;798;875;658;1,533;517;2,848;314;304;618;739;1,048;581;477;723;4,186
326*00;Einfacher Ladendiebstahl;11000000;Berlin;X;19,355;14;52;193;402;1,057;1,718;1,597;1,357;2,954;1,493;6,165;936;879;1,815;2,349;3,842;2,167;1,416;1,601;13,190
326*00;Einfacher Ladendiebstahl;5711000;Bielefeld;M;1,011;0;1;7;19;45;72;62;62;124;68;264;52;57;109;119;220;147;64;88;747
326*00;Einfacher Ladendiebstahl;5711000;Bielefeld;W;558;1;1;5;5;37;49;90;55;145;38;232;15;14;29;51;75;62;42;67;326
326*00;Einfacher Ladendiebstahl;5711000;Bielefeld;X;1,569;1;2;12;24;82;121;152;117;269;106;496;67;71;138;170;295;209;106;155;1,073
326*00;Einfacher Ladendiebstahl;5911000;Bochum;M;866;0;1;10;30;57;98;67;64;131;59;288;29;35;64;89;150;130;75;70;578
326*00;Einfacher Ladendiebstahl;5911000;Bochum;W;482;1;1;5;18;44;69;62;37;99;31;199;12;12;24;39;72;46;47;55;283
326*00;Einfacher Ladendiebstahl;5911000;Bochum;X;1,348;1;2;15;48;101;167;129;101;230;90;487;41;47;88;128;222;176;122;125;861
326*00;Einfacher Ladendiebstahl;5314000;Bonn;M;846;0;2;2;12;27;43;86;90;176;75;294;44;39;83;108;149;109;49;54;552
326*00;Einfacher Ladendiebstahl;5314000;Bonn;W;482;0;1;5;26;51;83;59;56;115;32;230;11;14;25;28;64;42;41;52;252
326*00;Einfacher Ladendiebstahl;5314000;Bonn;X;1,328;0;3;7;38;78;126;145;146;291;107;524;55;53;108;136;213;151;90;106;804
326*00;Einfacher Ladendiebstahl;5512000;Bottrop;M;215;0;0;0;11;10;21;8;8;16;6;43;2;5;7;24;62;37;20;22;172
326*00;Einfacher Ladendiebstahl;5512000;Bottrop;W;152;0;0;0;5;13;18;9;7;16;8;42;3;3;6;11;35;15;18;25;110
326*00;Einfacher Ladendiebstahl;5512000;Bottrop;X;367;0;0;0;16;23;39;17;15;32;14;85;5;8;13;35;97;52;38;47;282
326*00;Einfacher Ladendiebstahl;3101000;Braunschweig;M;733;1;2;7;18;36;64;68;60;128;61;253;35;28;63;80;135;89;57;56;480
326*00;Einfacher Ladendiebstahl;3101000;Braunschweig;W;392;0;3;3;16;35;57;41;40;81;35;173;13;13;26;31;50;29;34;49;219
326*00;Einfacher Ladendiebstahl;3101000;Braunschweig;X;1,125;1;5;10;34;71;121;109;100;209;96;426;48;41;89;111;185;118;91;105;699
326*00;Einfacher Ladendiebstahl;4011000;Bremen;M;1,747;0;2;14;25;60;101;127;120;247;174;522;97;56;153;190;375;255;140;112;1,225
326*00;Einfacher Ladendiebstahl;4011000;Bremen;W;918;1;0;4;22;54;81;104;81;185;77;343;43;22;65;83;152;101;79;95;575
326*00;Einfacher Ladendiebstahl;4011000;Bremen;X;2,665;1;2;18;47;114;182;231;201;432;251;865;140;78;218;273;527;356;219;207;1,800
326*00;Einfacher Ladendiebstahl;4012000;Bremerhaven;M;470;2;2;7;16;30;57;29;24;53;34;144;21;20;41;44;111;62;40;28;326
326*00;Einfacher Ladendiebstahl;4012000;Bremerhaven;W;191;0;2;7;10;17;36;23;22;45;14;95;6;10;16;11;26;16;12;15;96
326*00;Einfacher Ladendiebstahl;4012000;Bremerhaven;X;661;2;4;14;26;47;93;52;46;98;48;239;27;30;57;55;137;78;52;43;422
326*00;Einfacher Ladendiebstahl;14511000;Chemnitz;M;833;0;1;11;24;36;72;56;50;106;53;231;44;47;91;115;214;66;38;78;602
326*00;Einfacher Ladendiebstahl;14511000;Chemnitz;W;424;1;0;3;13;43;60;41;40;81;20;161;15;11;26;31;64;23;38;81;263
326*00;Einfacher Ladendiebstahl;14511000;Chemnitz;X;1,257;1;1;14;37;79;132;97;90;187;73;392;59;58;117;146;278;89;76;159;865
326*00;Einfacher Ladendiebstahl;12052000;Cottbus;M;250;0;0;2;3;16;21;20;13;33;16;70;11;12;23;26;50;23;18;40;180
326*00;Einfacher Ladendiebstahl;12052000;Cottbus;W;138;0;1;0;0;14;15;18;9;27;10;52;3;2;5;9;21;6;16;29;86
326*00;Einfacher Ladendiebstahl;12052000;Cottbus;X;388;0;1;2;3;30;36;38;22;60;26;122;14;14;28;35;71;29;34;69;266
326*00;Einfacher Ladendiebstahl;6411000;Darmstadt;M;527;0;1;1;6;28;36;42;44;86;49;171;34;16;50;63;114;56;35;38;356
326*00;Einfacher Ladendiebstahl;6411000;Darmstadt;W;342;0;0;0;6;21;27;45;41;86;28;141;11;17;28;29;45;24;33;42;201
326*00;Einfacher Ladendiebstahl;6411000;Darmstadt;X;869;0;1;1;12;49;63;87;85;172;77;312;45;33;78;92;159;80;68;80;557
326*00;Einfacher Ladendiebstahl;5913000;Dortmund;M;2,265;1;2;19;40;105;167;184;188;372;218;757;118;84;202;269;460;301;160;116;1,508
326*00;Einfacher Ladendiebstahl;5913000;Dortmund;W;1,234;0;3;15;31;115;164;237;175;412;109;685;38;36;74;90;134;101;66;84;549
326*00;Einfacher Ladendiebstahl;5913000;Dortmund;X;3,499;1;5;34;71;220;331;421;363;784;327;1,442;156;120;276;359;594;402;226;200;2,057
326*00;Einfacher Ladendiebstahl;14612000;Dresden;M;2,078;1;3;12;29;64;109;95;92;187;185;481;129;121;250;323;546;214;112;152;1,597
326*00;Einfacher Ladendiebstahl;14612000;Dresden;W;822;1;5;1;12;55;74;87;78;165;53;292;23;26;49;89;115;77;54;146;530
326*00;Einfacher Ladendiebstahl;14612000;Dresden;X;2,900;2;8;13;41;119;183;182;170;352;238;773;152;147;299;412;661;291;166;298;2,127
326*00;Einfacher Ladendiebstahl;5112000;Duisburg;M;1,531;2;10;37;69;62;180;120;98;218;101;499;57;58;115;144;303;218;138;114;1,032
326*00;Einfacher Ladendiebstahl;5112000;Duisburg;W;978;5;9;12;42;79;147;111;70;181;68;396;32;31;63;102;139;100;77;101;582
326*00;Einfacher Ladendiebstahl;5112000;Duisburg;X;2,509;7;19;49;111;141;327;231;168;399;169;895;89;89;178;246;442;318;215;215;1,614
326*00;Einfacher Ladendiebstahl;5111000;Düsseldorf;M;1,818;0;3;9;18;76;106;143;138;281;127;514;80;78;158;216;349;268;162;151;1,304
326*00;Einfacher Ladendiebstahl;5111000;Düsseldorf;W;1,296;0;1;5;20;109;135;192;137;329;74;538;49;45;94;103;187;130;107;137;758
326*00;Einfacher Ladendiebstahl;5111000;Düsseldorf;X;3,114;0;4;14;38;185;241;335;275;610;201;1,052;129;123;252;319;536;398;269;288;2,062
326*00;Einfacher Ladendiebstahl;16051000;Erfurt;M;780;1;1;10;17;31;60;30;58;88;48;196;24;31;55;99;208;83;63;76;584
326*00;Einfacher Ladendiebstahl;16051000;Erfurt;W;409;0;2;7;13;28;50;41;34;75;22;147;8;10;18;38;72;27;33;74;262
326*00;Einfacher Ladendiebstahl;16051000;Erfurt;X;1,189;1;3;17;30;59;110;71;92;163;70;343;32;41;73;137;280;110;96;150;846
326*00;Einfacher Ladendiebstahl;9562000;Erlangen;M;281;0;1;1;3;19;24;33;24;57;20;101;20;9;29;36;58;21;20;16;180
326*00;Einfacher Ladendiebstahl;9562000;Erlangen;W;138;0;0;1;3;3;7;25;12;37;9;53;6;7;13;10;20;15;13;14;85
326*00;Einfacher Ladendiebstahl;9562000;Erlangen;X;419;0;1;2;6;22;31;58;36;94;29;154;26;16;42;46;78;36;33;30;265
326*00;Einfacher Ladendiebstahl;5113000;Essen;M;1,727;0;4;12;39;58;113;115;110;225;138;476;78;79;157;218;339;258;153;126;1,251
326*00;Einfacher Ladendiebstahl;5113000;Essen;W;992;0;0;6;25;63;94;120;123;243;92;429;48;48;96;90;123;104;60;90;563
326*00;Einfacher Ladendiebstahl;5113000;Essen;X;2,719;0;4;18;64;121;207;235;233;468;230;905;126;127;253;308;462;362;213;216;1,814
326*00;Einfacher Ladendiebstahl;6412000;Frankfurt am Main;M;2,690;1;6;8;22;61;98;172;183;355;213;666;137;114;251;334;660;411;213;155;2,024
326*00;Einfacher Ladendiebstahl;6412000;Frankfurt am Main;W;1,605;0;1;4;17;96;118;210;174;384;130;632;73;66;139;169;256;190;119;100;973
326*00;Einfacher Ladendiebstahl;6412000;Frankfurt am Main;X;4,295;1;7;12;39;157;216;382;357;739;343;1,298;210;180;390;503;916;601;332;255;2,997
326*00;Einfacher Ladendiebstahl;8311000;Freiburg im Breisgau;M;811;1;1;6;17;34;59;93;63;156;64;279;62;31;93;83;145;98;49;64;532
326*00;Einfacher Ladendiebstahl;8311000;Freiburg im Breisgau;W;526;0;1;4;3;52;60;120;65;185;34;279;21;9;30;43;47;43;26;58;247
326*00;Einfacher Ladendiebstahl;8311000;Freiburg im Breisgau;X;1,337;1;2;10;20;86;119;213;128;341;98;558;83;40;123;126;192;141;75;122;779
326*00;Einfacher Ladendiebstahl;9563000;Fürth;M;220;0;0;2;11;15;28;9;14;23;7;58;5;13;18;34;52;20;20;18;162
326*00;Einfacher Ladendiebstahl;9563000;Fürth;W;162;0;2;1;5;14;22;11;8;19;13;54;5;0;5;18;22;18;19;26;108
326*00;Einfacher Ladendiebstahl;9563000;Fürth;X;382;0;2;3;16;29;50;20;22;42;20;112;10;13;23;52;74;38;39;44;270
326*00;Einfacher Ladendiebstahl;5513000;Gelsenkirchen;M;707;2;2;18;35;62;119;52;43;95;35;249;27;30;57;77;105;111;65;43;458
326*00;Einfacher Ladendiebstahl;5513000;Gelsenkirchen;W;618;0;5;8;20;58;91;89;65;154;45;290;23;20;43;50;87;49;41;58;328
326*00;Einfacher Ladendiebstahl;5513000;Gelsenkirchen;X;1,325;2;7;26;55;120;210;141;108;249;80;539;50;50;100;127;192;160;106;101;786
326*00;Einfacher Ladendiebstahl;3159016;Göttingen;M;463;1;0;3;11;17;32;23;24;47;33;112;37;27;64;57;95;61;39;35;351
326*00;Einfacher Ladendiebstahl;3159016;Göttingen;W;266;0;0;0;5;11;16;16;22;38;26;80;9;14;23;25;42;31;39;26;186
326*00;Einfacher Ladendiebstahl;3159016;Göttingen;X;729;1;0;3;16;28;48;39;46;85;59;192;46;41;87;82;137;92;78;61;537
326*00;Einfacher Ladendiebstahl;5914000;Hagen;M;710;0;10;15;24;54;103;44;52;96;58;257;32;22;54;59;129;95;68;48;453
326*00;Einfacher Ladendiebstahl;5914000;Hagen;W;359;1;3;7;17;31;59;52;20;72;18;149;16;17;33;31;53;28;30;35;210
326*00;Einfacher Ladendiebstahl;5914000;Hagen;X;1,069;1;13;22;41;85;162;96;72;168;76;406;48;39;87;90;182;123;98;83;663
326*00;Einfacher Ladendiebstahl;15002000;Halle (Saale);M;836;2;7;14;25;54;102;54;48;102;59;263;35;32;67;96;189;88;63;70;573
326*00;Einfacher Ladendiebstahl;15002000;Halle (Saale);W;399;0;2;3;14;46;65;41;16;57;15;137;14;15;29;35;66;29;36;67;262
326*00;Einfacher Ladendiebstahl;15002000;Halle (Saale);X;1,235;2;9;17;39;100;167;95;64;159;74;400;49;47;96;131;255;117;99;137;835
326*00;Einfacher Ladendiebstahl;2000000;Hamburg;M;6,648;2;18;49;97;196;362;376;344;720;472;1,554;350;389;739;820;1,480;1,000;587;468;5,094
326*00;Einfacher Ladendiebstahl;2000000;Hamburg;W;3,161;1;6;16;60;147;230;391;261;652;224;1,106;114;96;210;284;540;362;315;344;2,055
326*00;Einfacher Ladendiebstahl;2000000;Hamburg;X;9,809;3;24;65;157;343;592;767;605;1,372;696;2,660;464;485;949;1,104;2,020;1,362;902;812;7,149
326*00;Einfacher Ladendiebstahl;5915000;Hamm;M;644;0;0;1;2;26;29;59;60;119;47;195;32;26;58;55;164;96;40;36;449
326*00;Einfacher Ladendiebstahl;5915000;Hamm;W;318;0;0;2;10;25;37;51;33;84;25;146;15;9;24;25;50;30;19;24;172
326*00;Einfacher Ladendiebstahl;5915000;Hamm;X;962;0;0;3;12;51;66;110;93;203;72;341;47;35;82;80;214;126;59;60;621
326*00;Einfacher Ladendiebstahl;3241001;Hannover;M;2,421;1;7;17;33;63;121;125;129;254;190;565;104;106;210;330;560;366;222;168;1,856
326*00;Einfacher Ladendiebstahl;3241001;Hannover;W;1,321;3;5;7;27;105;147;129;127;256;100;503;52;51;103;110;179;149;111;166;818
326*00;Einfacher Ladendiebstahl;3241001;Hannover;X;3,742;4;12;24;60;168;268;254;256;510;290;1,068;156;157;313;440;739;515;333;334;2,674
326*00;Einfacher Ladendiebstahl;8221000;Heidelberg;M;909;0;1;1;13;18;33;45;51;96;119;248;85;76;161;144;182;87;38;49;661
326*00;Einfacher Ladendiebstahl;8221000;Heidelberg;W;334;0;0;0;6;29;35;48;20;68;28;131;14;12;26;22;50;29;27;49;203
326*00;Einfacher Ladendiebstahl;8221000;Heidelberg;X;1,243;0;1;1;19;47;68;93;71;164;147;379;99;88;187;166;232;116;65;98;864
326*00;Einfacher Ladendiebstahl;8121000;Heilbronn;M;400;0;1;2;9;29;41;39;41;80;41;162;25;23;48;44;69;35;18;24;238
326*00;Einfacher Ladendiebstahl;8121000;Heilbronn;W;251;0;0;1;6;30;37;42;24;66;16;119;5;5;10;24;36;19;20;23;132
326*00;Einfacher Ladendiebstahl;8121000;Heilbronn;X;651;0;1;3;15;59;78;81;65;146;57;281;30;28;58;68;105;54;38;47;370
326*00;Einfacher Ladendiebstahl;5916000;Herne;M;446;0;2;10;23;39;74;24;35;59;36;169;9;15;24;42;74;69;41;27;277
326*00;Einfacher Ladendiebstahl;5916000;Herne;W;234;4;4;4;10;20;42;34;13;47;12;101;7;6;13;15;33;32;15;25;133
326*00;Einfacher Ladendiebstahl;5916000;Herne;X;680;4;6;14;33;59;116;58;48;106;48;270;16;21;37;57;107;101;56;52;410
326*00;Einfacher Ladendiebstahl;3254021;Hildesheim;M;297;0;0;3;6;14;23;15;15;30;22;75;15;9;24;33;65;48;26;26;222
326*00;Einfacher Ladendiebstahl;3254021;Hildesheim;W;196;0;0;0;8;13;21;12;12;24;15;60;7;7;14;17;29;24;25;27;136
326*00;Einfacher Ladendiebstahl;3254021;Hildesheim;X;493;0;0;3;14;27;44;27;27;54;37;135;22;16;38;50;94;72;51;53;358
326*00;Einfacher Ladendiebstahl;9161000;Ingolstadt;M;401;0;0;2;2;19;23;34;29;63;37;123;18;17;35;45;90;46;32;30;278
326*00;Einfacher Ladendiebstahl;9161000;Ingolstadt;W;284;1;3;1;11;31;47;43;9;52;26;125;11;8;19;23;43;19;21;34;159
326*00;Einfacher Ladendiebstahl;9161000;Ingolstadt;X;685;1;3;3;13;50;70;77;38;115;63;248;29;25;54;68;133;65;53;64;437
326*00;Einfacher Ladendiebstahl;16053000;Jena;M;247;0;1;5;7;23;36;26;22;48;28;112;14;10;24;21;41;17;10;22;135
326*00;Einfacher Ladendiebstahl;16053000;Jena;W;164;0;0;2;4;15;21;19;12;31;13;65;4;2;6;8;28;14;10;33;99
326*00;Einfacher Ladendiebstahl;16053000;Jena;X;411;0;1;7;11;38;57;45;34;79;41;177;18;12;30;29;69;31;20;55;234
326*00;Einfacher Ladendiebstahl;8212000;Karlsruhe;M;994;0;4;8;10;51;73;79;53;132;101;306;66;56;122;136;188;95;61;86;688
326*00;Einfacher Ladendiebstahl;8212000;Karlsruhe;W;622;0;0;2;12;67;81;98;71;169;50;300;20;25;45;38;79;50;39;71;322
326*00;Einfacher Ladendiebstahl;8212000;Karlsruhe;X;1,616;0;4;10;22;118;154;177;124;301;151;606;86;81;167;174;267;145;100;157;1,010
326*00;Einfacher Ladendiebstahl;6611000;Kassel;M;761;0;0;6;5;30;41;47;65;112;82;235;40;46;86;89;155;77;70;49;526
326*00;Einfacher Ladendiebstahl;6611000;Kassel;W;495;0;0;1;5;40;46;71;42;113;53;212;13;22;35;40;82;45;35;46;283
326*00;Einfacher Ladendiebstahl;6611000;Kassel;X;1,256;0;0;7;10;70;87;118;107;225;135;447;53;68;121;129;237;122;105;95;809
326*00;Einfacher Ladendiebstahl;1002000;Kiel;M;965;0;11;12;21;28;72;51;40;91;58;221;53;47;100;113;223;140;99;69;744
326*00;Einfacher Ladendiebstahl;1002000;Kiel;W;514;1;5;6;9;26;47;45;33;78;36;161;25;15;40;51;91;48;57;66;353
326*00;Einfacher Ladendiebstahl;1002000;Kiel;X;1,479;1;16;18;30;54;119;96;73;169;94;382;78;62;140;164;314;188;156;135;1,097
326*00;Einfacher Ladendiebstahl;7111000;Koblenz;M;397;0;0;5;8;19;32;36;55;91;34;157;22;22;44;36;59;40;30;31;240
326*00;Einfacher Ladendiebstahl;7111000;Koblenz;W;268;0;0;0;5;15;20;51;24;75;21;116;14;6;20;12;41;28;26;25;152
326*00;Einfacher Ladendiebstahl;7111000;Koblenz;X;665;0;0;5;13;34;52;87;79;166;55;273;36;28;64;48;100;68;56;56;392
326*00;Einfacher Ladendiebstahl;5315000;Köln;M;3,173;4;7;15;51;138;215;189;217;406;214;835;152;138;290;366;704;468;288;222;2,338
326*00;Einfacher Ladendiebstahl;5315000;Köln;W;2,166;3;8;11;60;172;254;339;197;536;187;977;72;87;159;174;313;207;165;171;1,189
326*00;Einfacher Ladendiebstahl;5315000;Köln;X;5,339;7;15;26;111;310;469;528;414;942;401;1,812;224;225;449;540;1,017;675;453;393;3,527
326*00;Einfacher Ladendiebstahl;5114000;Krefeld;M;753;1;4;8;25;26;64;48;45;93;54;211;34;34;68;88;160;124;63;39;542
326*00;Einfacher Ladendiebstahl;5114000;Krefeld;W;506;0;1;3;19;37;60;60;51;111;39;210;19;19;38;40;83;64;37;34;296
326*00;Einfacher Ladendiebstahl;5114000;Krefeld;X;1,259;1;5;11;44;63;124;108;96;204;93;421;53;53;106;128;243;188;100;73;838
326*00;Einfacher Ladendiebstahl;14713000;Leipzig;M;2,327;1;1;16;40;66;124;96;117;213;162;499;126;112;238;369;648;268;125;180;1,828
326*00;Einfacher Ladendiebstahl;14713000;Leipzig;W;980;1;1;7;19;63;91;102;71;173;59;323;50;57;107;95;176;75;81;123;657
326*00;Einfacher Ladendiebstahl;14713000;Leipzig;X;3,307;2;2;23;59;129;215;198;188;386;221;822;176;169;345;464;824;343;206;303;2,485
326*00;Einfacher Ladendiebstahl;5316000;Leverkusen;M;318;1;0;0;4;23;28;29;32;61;17;106;11;15;26;23;77;35;30;21;212
326*00;Einfacher Ladendiebstahl;5316000;Leverkusen;W;227;0;2;6;1;25;34;43;27;70;19;123;4;9;13;22;26;20;11;12;104
326*00;Einfacher Ladendiebstahl;5316000;Leverkusen;X;545;1;2;6;5;48;62;72;59;131;36;229;15;24;39;45;103;55;41;33;316
326*00;Einfacher Ladendiebstahl;1003000;Lübeck;M;793;2;8;9;12;19;50;27;29;56;46;152;36;24;60;89;193;136;88;75;641
326*00;Einfacher Ladendiebstahl;1003000;Lübeck;W;424;0;0;7;14;23;44;36;29;65;31;140;16;14;30;36;75;53;33;57;284
326*00;Einfacher Ladendiebstahl;1003000;Lübeck;X;1,217;2;8;16;26;42;94;63;58;121;77;292;52;38;90;125;268;189;121;132;925
326*00;Einfacher Ladendiebstahl;7314000;Ludwigshafen am Rhein;M;469;0;0;5;20;27;52;32;22;54;37;143;15;23;38;49;87;84;34;34;326
326*00;Einfacher Ladendiebstahl;7314000;Ludwigshafen am Rhein;W;283;0;0;2;6;24;32;33;28;61;18;111;11;4;15;28;44;34;23;28;172
326*00;Einfacher Ladendiebstahl;7314000;Ludwigshafen am Rhein;X;752;0;0;7;26;51;84;65;50;115;55;254;26;27;53;77;131;118;57;62;498
326*00;Einfacher Ladendiebstahl;15003000;Magdeburg;M;847;0;7;12;20;41;80;58;62;120;85;285;53;46;99;101;194;76;44;48;562
326*00;Einfacher Ladendiebstahl;15003000;Magdeburg;W;416;0;1;5;10;47;63;38;32;70;27;160;17;18;35;39;56;24;30;72;256
326*00;Einfacher Ladendiebstahl;15003000;Magdeburg;X;1,263;0;8;17;30;88;143;96;94;190;112;445;70;64;134;140;250;100;74;120;818
326*00;Einfacher Ladendiebstahl;7315000;Mainz;M;480;0;0;1;5;28;34;41;45;86;33;153;19;15;34;48;109;53;41;42;327
326*00;Einfacher Ladendiebstahl;7315000;Mainz;W;260;0;0;0;1;30;31;53;25;78;15;124;13;8;21;15;28;28;19;25;136
326*00;Einfacher Ladendiebstahl;7315000;Mainz;X;740;0;0;1;6;58;65;94;70;164;48;277;32;23;55;63;137;81;60;67;463
326*00;Einfacher Ladendiebstahl;8222000;Mannheim;M;1,161;0;2;7;17;31;57;101;73;174;108;339;66;60;126;152;197;167;104;76;822
326*00;Einfacher Ladendiebstahl;8222000;Mannheim;W;718;0;1;8;20;64;93;101;77;178;52;323;37;41;78;58;92;70;43;54;395
326*00;Einfacher Ladendiebstahl;8222000;Mannheim;X;1,879;0;3;15;37;95;150;202;150;352;160;662;103;101;204;210;289;237;147;130;1,217
326*00;Einfacher Ladendiebstahl;5170024;Moers;M;173;0;0;2;5;21;28;13;19;32;14;74;9;2;11;12;32;21;10;13;99
326*00;Einfacher Ladendiebstahl;5170024;Moers;W;121;0;0;0;4;17;21;8;8;16;9;46;4;2;6;9;21;17;6;16;75
326*00;Einfacher Ladendiebstahl;5170024;Moers;X;294;0;0;2;9;38;49;21;27;48;23;120;13;4;17;21;53;38;16;29;174
326*00;Einfacher Ladendiebstahl;5116000;Mönchengladbach;M;963;0;1;5;17;51;74;71;51;122;72;268;55;48;103;135;240;104;61;52;695
326*00;Einfacher Ladendiebstahl;5116000;Mönchengladbach;W;530;0;1;4;8;20;33;69;46;115;47;195;26;21;47;46;90;50;53;49;335
326*00;Einfacher Ladendiebstahl;5116000;Mönchengladbach;X;1,493;0;2;9;25;71;107;140;97;237;119;463;81;69;150;181;330;154;114;101;1,030
326*00;Einfacher Ladendiebstahl;5117000;Mülheim an der Ruhr;M;267;0;0;2;9;10;21;28;15;43;13;77;3;8;11;24;55;35;38;27;190
326*00;Einfacher Ladendiebstahl;5117000;Mülheim an der Ruhr;W;202;0;0;1;2;11;14;25;18;43;9;66;6;5;11;20;31;22;16;36;136
326*00;Einfacher Ladendiebstahl;5117000;Mülheim an der Ruhr;X;469;0;0;3;11;21;35;53;33;86;22;143;9;13;22;44;86;57;54;63;326
326*00;Einfacher Ladendiebstahl;9162000;München;M;2,674;1;1;18;49;133;202;186;183;369;221;792;119;111;230;296;488;383;227;258;1,882
326*00;Einfacher Ladendiebstahl;9162000;München;W;1,999;0;4;5;39;118;166;204;157;361;123;650;67;83;150;135;287;219;193;365;1,349
326*00;Einfacher Ladendiebstahl;9162000;München;X;4,673;1;5;23;88;251;368;390;340;730;344;1,442;186;194;380;431;775;602;420;623;3,231
326*00;Einfacher Ladendiebstahl;5515000;Münster;M;1,008;0;1;9;9;35;54;82;89;171;109;334;58;47;105;106;196;135;86;46;674
326*00;Einfacher Ladendiebstahl;5515000;Münster;W;645;0;1;2;13;61;77;129;85;214;64;355;20;18;38;50;79;36;43;44;290
326*00;Einfacher Ladendiebstahl;5515000;Münster;X;1,653;0;2;11;22;96;131;211;174;385;173;689;78;65;143;156;275;171;129;90;964
326*00;Einfacher Ladendiebstahl;5162024;Neuss;M;490;0;0;4;4;27;35;38;43;81;53;169;26;21;47;55;104;52;34;29;321
326*00;Einfacher Ladendiebstahl;5162024;Neuss;W;266;0;0;1;9;17;27;39;30;69;14;110;7;6;13;20;35;38;29;21;156
326*00;Einfacher Ladendiebstahl;5162024;Neuss;X;756;0;0;5;13;44;62;77;73;150;67;279;33;27;60;75;139;90;63;50;477
326*00;Einfacher Ladendiebstahl;9564000;Nürnberg;M;2,280;0;4;17;46;86;153;99;120;219;147;519;99;123;222;261;534;355;206;183;1,761
326*00;Einfacher Ladendiebstahl;9564000;Nürnberg;W;1,150;1;7;14;34;89;145;121;74;195;63;403;48;44;92;119;158;151;100;127;747
326*00;Einfacher Ladendiebstahl;9564000;Nürnberg;X;3,430;1;11;31;80;175;298;220;194;414;210;922;147;167;314;380;692;506;306;310;2,508
326*00;Einfacher Ladendiebstahl;5119000;Oberhausen;M;572;0;4;4;11;20;39;55;62;117;44;200;21;23;44;52;99;76;50;51;372
326*00;Einfacher Ladendiebstahl;5119000;Oberhausen;W;387;1;2;2;9;29;43;40;47;87;34;164;16;11;27;32;62;39;31;32;223
326*00;Einfacher Ladendiebstahl;5119000;Oberhausen;X;959;1;6;6;20;49;82;95;109;204;78;364;37;34;71;84;161;115;81;83;595
326*00;Einfacher Ladendiebstahl;6413000;Offenbach am Main;M;334;2;0;1;3;5;11;27;33;60;24;95;13;12;25;30;71;64;29;20;239
326*00;Einfacher Ladendiebstahl;6413000;Offenbach am Main;W;218;0;1;0;3;16;20;24;20;44;19;83;12;10;22;16;39;25;18;15;135
326*00;Einfacher Ladendiebstahl;6413000;Offenbach am Main;X;552;2;1;1;6;21;31;51;53;104;43;178;25;22;47;46;110;89;47;35;374
