1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
Schluessel;Straftat;Gemeindeschluessel;Stadt;Sexus;Tatverdaechtige insgesamt - Anzahl;Kinder bis unter 6 Jahre - Anzahl;Kinder 6 bis unter 8 Jahre Anzahl;Kinder 8 bis unter 10 Jahre - Anzahl;Kinder 10 bis unter 12 Jahre - Anzahl;Kinder 12 bis unter 14 Jahre - Anzahl;Kinder bis unter 14 Jahre insgesamt (Anzahl Spalte 7 bis 11);Jugendliche 14 bis unter 16 Jahre - Anzahl;Jugendliche 16 bis unter 18 Jahre - Anzahl;Jugendliche 14 bis unter 18 Jahre insgesamt (Anzahl Spalte 13 und 14);Heranwachsende 18 bis unter 21 Jahre - Anzahl;Tatverdaechtige insgesamt unter 21 Jahre (Anzahl Spalte 12, 15 und 16);Erwachsene 21 bis unter 23 Jahre - Anzahl;Erwachsene 23 bis unter 25 Jahre - Anzahl;Erwachsene 21 bis unter 25 Jahre (Anzahl Spalte 18 und 19);Erwachsene 25 bis unter 30 Jahre;Erwachsene 30 bis unter 40 Jahre;Erwachsene 40 bis unter 50 Jahre;Erwachsene 50 bis unter 60 Jahre;Erwachsene 60 Jahre und aelter;Erwachsene ab 21 Jahre (Anzahl Spalten 20 bis 25)
326*00;Einfacher Ladendiebstahl;11000000;Berlin;M;10,738;5;21;82;195;444;747;687;593;1,280;691;2,718;489;486;975;1,379;2,693;1,670;745;558;8,020
326*00;Einfacher Ladendiebstahl;11000000;Berlin;W;6,694;5;20;47;168;617;857;941;645;1,586;490;2,933;319;289;608;621;1,034;578;397;523;3,761
326*00;Einfacher Ladendiebstahl;11000000;Berlin;X;17,432;10;41;129;363;1,061;1,604;1,628;1,238;2,866;1,181;5,651;808;775;1,583;2,000;3,727;2,248;1,142;1,081;11,781
326*00;Einfacher Ladendiebstahl;5711000;Bielefeld;M;1,028;0;2;3;25;69;99;100;93;193;97;389;51;51;102;120;201;123;57;36;639
326*00;Einfacher Ladendiebstahl;5711000;Bielefeld;W;791;1;0;6;13;109;129;196;117;313;41;483;27;21;48;49;78;53;37;43;308
326*00;Einfacher Ladendiebstahl;5711000;Bielefeld;X;1,819;1;2;9;38;178;228;296;210;506;138;872;78;72;150;169;279;176;94;79;947
326*00;Einfacher Ladendiebstahl;5911000;Bochum;M;880;0;1;7;21;57;86;107;66;173;46;305;37;26;63;79;176;137;66;54;575
326*00;Einfacher Ladendiebstahl;5911000;Bochum;W;508;0;0;1;20;47;68;70;44;114;29;211;29;16;45;49;63;64;28;48;297
326*00;Einfacher Ladendiebstahl;5911000;Bochum;X;1,388;0;1;8;41;104;154;177;110;287;75;516;66;42;108;128;239;201;94;102;872
326*00;Einfacher Ladendiebstahl;5314000;Bonn;M;1,060;0;2;6;19;52;79;79;77;156;80;315;51;55;106;121;222;162;76;58;745
326*00;Einfacher Ladendiebstahl;5314000;Bonn;W;600;0;1;7;8;76;92;110;58;168;37;297;22;17;39;40;62;64;39;59;303
326*00;Einfacher Ladendiebstahl;5314000;Bonn;X;1,660;0;3;13;27;128;171;189;135;324;117;612;73;72;145;161;284;226;115;117;1,048
326*00;Einfacher Ladendiebstahl;5512000;Bottrop;M;211;0;0;0;11;31;42;19;7;26;11;79;5;3;8;17;42;38;18;9;132
326*00;Einfacher Ladendiebstahl;5512000;Bottrop;W;139;0;1;0;5;16;22;19;5;24;8;54;3;4;7;12;20;13;14;19;85
326*00;Einfacher Ladendiebstahl;5512000;Bottrop;X;350;0;1;0;16;47;64;38;12;50;19;133;8;7;15;29;62;51;32;28;217
326*00;Einfacher Ladendiebstahl;3101000;Braunschweig;M;835;0;2;8;13;34;57;68;66;134;65;256;43;34;77;95;193;103;58;53;579
326*00;Einfacher Ladendiebstahl;3101000;Braunschweig;W;639;1;2;5;17;60;85;135;106;241;79;405;16;24;40;32;43;49;22;48;234
326*00;Einfacher Ladendiebstahl;3101000;Braunschweig;X;1,474;1;4;13;30;94;142;203;172;375;144;661;59;58;117;127;236;152;80;101;813
326*00;Einfacher Ladendiebstahl;4011000;Bremen;M;1,650;0;1;8;32;75;116;114;114;228;104;448;66;85;151;178;357;279;147;90;1,202
326*00;Einfacher Ladendiebstahl;4011000;Bremen;W;857;1;2;3;24;85;115;107;72;179;61;355;35;35;70;84;127;80;74;67;502
326*00;Einfacher Ladendiebstahl;4011000;Bremen;X;2,507;1;3;11;56;160;231;221;186;407;165;803;101;120;221;262;484;359;221;157;1,704
326*00;Einfacher Ladendiebstahl;4012000;Bremerhaven;M;417;0;2;6;6;30;44;47;21;68;23;135;14;6;20;42;83;83;36;18;282
326*00;Einfacher Ladendiebstahl;4012000;Bremerhaven;W;252;0;1;2;7;36;46;44;35;79;17;142;7;3;10;12;38;17;16;17;110
326*00;Einfacher Ladendiebstahl;4012000;Bremerhaven;X;669;0;3;8;13;66;90;91;56;147;40;277;21;9;30;54;121;100;52;35;392
326*00;Einfacher Ladendiebstahl;14511000;Chemnitz;M;716;0;0;4;23;32;59;53;47;100;52;211;41;36;77;88;167;88;49;36;505
326*00;Einfacher Ladendiebstahl;14511000;Chemnitz;W;392;0;1;1;14;44;60;60;43;103;35;198;16;6;22;22;51;28;26;45;194
326*00;Einfacher Ladendiebstahl;14511000;Chemnitz;X;1,108;0;1;5;37;76;119;113;90;203;87;409;57;42;99;110;218;116;75;81;699
326*00;Einfacher Ladendiebstahl;12052000;Cottbus;M;315;0;1;1;12;27;41;46;14;60;19;120;15;7;22;22;69;33;25;24;195
326*00;Einfacher Ladendiebstahl;12052000;Cottbus;W;213;0;1;1;5;29;36;45;23;68;12;116;8;9;17;6;25;19;11;19;97
326*00;Einfacher Ladendiebstahl;12052000;Cottbus;X;528;0;2;2;17;56;77;91;37;128;31;236;23;16;39;28;94;52;36;43;292
326*00;Einfacher Ladendiebstahl;6411000;Darmstadt;M;608;0;0;5;5;27;37;56;36;92;49;178;31;34;65;84;122;83;44;32;430
326*00;Einfacher Ladendiebstahl;6411000;Darmstadt;W;436;0;0;0;6;40;46;103;72;175;37;258;17;13;30;25;41;31;29;22;178
326*00;Einfacher Ladendiebstahl;6411000;Darmstadt;X;1,044;0;0;5;11;67;83;159;108;267;86;436;48;47;95;109;163;114;73;54;608
326*00;Einfacher Ladendiebstahl;5913000;Dortmund;M;2,131;2;1;16;64;102;185;140;185;325;193;703;96;109;205;267;433;291;148;84;1,428
326*00;Einfacher Ladendiebstahl;5913000;Dortmund;W;1,146;0;2;9;40;123;174;183;138;321;79;574;51;46;97;77;165;88;63;82;572
326*00;Einfacher Ladendiebstahl;5913000;Dortmund;X;3,277;2;3;25;104;225;359;323;323;646;272;1,277;147;155;302;344;598;379;211;166;2,000
326*00;Einfacher Ladendiebstahl;14612000;Dresden;M;1,766;0;2;17;49;74;142;130;91;221;136;499;94;87;181;206;437;236;97;110;1,267
326*00;Einfacher Ladendiebstahl;14612000;Dresden;W;903;0;2;4;23;110;139;151;81;232;66;437;30;19;49;63;116;86;50;102;466
326*00;Einfacher Ladendiebstahl;14612000;Dresden;X;2,669;0;4;21;72;184;281;281;172;453;202;936;124;106;230;269;553;322;147;212;1,733
326*00;Einfacher Ladendiebstahl;5112000;Duisburg;M;1,348;0;7;11;51;108;177;108;57;165;86;428;43;48;91;137;279;203;127;83;920
326*00;Einfacher Ladendiebstahl;5112000;Duisburg;W;994;2;5;12;50;119;188;167;82;249;98;535;39;32;71;66;128;79;47;68;459
326*00;Einfacher Ladendiebstahl;5112000;Duisburg;X;2,342;2;12;23;101;227;365;275;139;414;184;963;82;80;162;203;407;282;174;151;1,379
326*00;Einfacher Ladendiebstahl;5111000;Düsseldorf;M;1,778;0;2;6;24;71;103;108;83;191;97;391;73;92;165;234;415;279;190;104;1,387
326*00;Einfacher Ladendiebstahl;5111000;Düsseldorf;W;1,061;0;1;6;17;89;113;166;123;289;78;480;33;30;63;76;163;107;93;79;581
326*00;Einfacher Ladendiebstahl;5111000;Düsseldorf;X;2,839;0;3;12;41;160;216;274;206;480;175;871;106;122;228;310;578;386;283;183;1,968
326*00;Einfacher Ladendiebstahl;16051000;Erfurt;M;717;1;5;6;18;45;75;42;55;97;54;226;42;26;68;74;173;81;47;48;491
326*00;Einfacher Ladendiebstahl;16051000;Erfurt;W;467;1;0;8;22;66;97;68;36;104;31;232;16;11;27;29;76;30;18;55;235
326*00;Einfacher Ladendiebstahl;16051000;Erfurt;X;1,184;2;5;14;40;111;172;110;91;201;85;458;58;37;95;103;249;111;65;103;726
326*00;Einfacher Ladendiebstahl;9562000;Erlangen;M;348;0;2;2;10;36;50;45;32;77;26;153;18;19;37;39;58;23;13;25;195
326*00;Einfacher Ladendiebstahl;9562000;Erlangen;W;219;0;0;1;3;32;36;43;16;59;12;107;12;7;19;16;27;21;13;16;112
326*00;Einfacher Ladendiebstahl;9562000;Erlangen;X;567;0;2;3;13;68;86;88;48;136;38;260;30;26;56;55;85;44;26;41;307
326*00;Einfacher Ladendiebstahl;5113000;Essen;M;1,583;1;2;10;42;74;129;135;117;252;116;497;67;77;144;159;326;245;129;83;1,086
326*00;Einfacher Ladendiebstahl;5113000;Essen;W;1,018;0;1;7;31;124;163;214;129;343;72;578;43;36;79;65;126;65;45;60;440
326*00;Einfacher Ladendiebstahl;5113000;Essen;X;2,601;1;3;17;73;198;292;349;246;595;188;1,075;110;113;223;224;452;310;174;143;1,526
326*00;Einfacher Ladendiebstahl;6412000;Frankfurt am Main;M;2,653;2;1;3;22;65;93;148;179;327;240;660;155;167;322;391;576;395;209;100;1,993
326*00;Einfacher Ladendiebstahl;6412000;Frankfurt am Main;W;1,343;1;2;8;29;103;143;202;152;354;126;623;55;54;109;87;192;164;90;78;720
326*00;Einfacher Ladendiebstahl;6412000;Frankfurt am Main;X;3,996;3;3;11;51;168;236;350;331;681;366;1,283;210;221;431;478;768;559;299;178;2,713
326*00;Einfacher Ladendiebstahl;8311000;Freiburg im Breisgau;M;944;0;0;0;16;36;52;82;92;174;85;311;53;47;100;139;182;102;50;60;633
326*00;Einfacher Ladendiebstahl;8311000;Freiburg im Breisgau;W;588;0;0;3;14;76;93;128;77;205;59;357;15;20;35;32;64;40;29;31;231
326*00;Einfacher Ladendiebstahl;8311000;Freiburg im Breisgau;X;1,532;0;0;3;30;112;145;210;169;379;144;668;68;67;135;171;246;142;79;91;864
326*00;Einfacher Ladendiebstahl;9563000;Fürth;M;228;0;0;2;7;16;25;26;12;38;23;86;12;11;23;22;36;32;16;13;142
326*00;Einfacher Ladendiebstahl;9563000;Fürth;W;162;1;1;0;5;15;22;28;13;41;11;74;3;5;8;11;23;16;16;14;88
326*00;Einfacher Ladendiebstahl;9563000;Fürth;X;390;1;1;2;12;31;47;54;25;79;34;160;15;16;31;33;59;48;32;27;230
326*00;Einfacher Ladendiebstahl;5513000;Gelsenkirchen;M;443;0;4;3;26;44;77;32;20;52;34;163;16;15;31;44;81;74;32;18;280
326*00;Einfacher Ladendiebstahl;5513000;Gelsenkirchen;W;439;1;0;2;12;56;71;83;44;127;29;227;22;12;34;36;60;35;24;23;212
326*00;Einfacher Ladendiebstahl;5513000;Gelsenkirchen;X;882;1;4;5;38;100;148;115;64;179;63;390;38;27;65;80;141;109;56;41;492
326*00;Einfacher Ladendiebstahl;3159016;Göttingen;M;323;0;0;4;6;16;26;36;30;66;30;122;11;18;29;27;65;32;24;24;201
326*00;Einfacher Ladendiebstahl;3159016;Göttingen;W;291;1;0;4;7;19;31;52;47;99;28;158;9;10;19;20;31;26;16;21;133
326*00;Einfacher Ladendiebstahl;3159016;Göttingen;X;614;1;0;8;13;35;57;88;77;165;58;280;20;28;48;47;96;58;40;45;334
326*00;Einfacher Ladendiebstahl;5754008;Gütersloh;M;226;0;0;1;4;11;16;18;11;29;14;59;10;14;24;19;63;29;22;10;167
326*00;Einfacher Ladendiebstahl;5754008;Gütersloh;W;152;0;1;0;1;13;15;11;17;28;14;57;7;5;12;12;29;13;11;18;95
326*00;Einfacher Ladendiebstahl;5754008;Gütersloh;X;378;0;1;1;5;24;31;29;28;57;28;116;17;19;36;31;92;42;33;28;262
326*00;Einfacher Ladendiebstahl;5914000;Hagen;M;652;2;6;16;46;52;122;67;57;124;31;277;32;19;51;51;115;78;44;36;375
326*00;Einfacher Ladendiebstahl;5914000;Hagen;W;466;0;2;7;29;76;114;81;52;133;25;272;20;7;27;34;56;26;29;22;194
326*00;Einfacher Ladendiebstahl;5914000;Hagen;X;1,118;2;8;23;75;128;236;148;109;257;56;549;52;26;78;85;171;104;73;58;569
326*00;Einfacher Ladendiebstahl;15002000;Halle (Saale);M;692;0;5;8;16;53;82;62;46;108;39;229;18;39;57;77;155;85;40;49;463
326*00;Einfacher Ladendiebstahl;15002000;Halle (Saale);W;345;0;2;3;22;44;71;55;25;80;20;171;8;7;15;32;52;28;11;36;174
326*00;Einfacher Ladendiebstahl;15002000;Halle (Saale);X;1,037;0;7;11;38;97;153;117;71;188;59;400;26;46;72;109;207;113;51;85;637
326*00;Einfacher Ladendiebstahl;2000000;Hamburg;M;6,147;2;13;27;109;240;391;291;281;572;343;1,306;307;328;635;790;1,537;987;536;356;4,841
326*00;Einfacher Ladendiebstahl;2000000;Hamburg;W;3,263;2;4;22;83;298;409;432;295;727;281;1,417;141;130;271;261;484;327;245;258;1,846
326*00;Einfacher Ladendiebstahl;2000000;Hamburg;X;9,410;4;17;49;192;538;800;723;576;1,299;624;2,723;448;458;906;1,051;2,021;1,314;781;614;6,687
326*00;Einfacher Ladendiebstahl;5915000;Hamm;M;590;0;1;5;12;24;42;23;28;51;39;132;19;29;48;77;127;114;57;35;458
326*00;Einfacher Ladendiebstahl;5915000;Hamm;W;314;0;0;0;17;28;45;38;28;66;22;133;10;10;20;32;57;28;25;19;181
326*00;Einfacher Ladendiebstahl;5915000;Hamm;X;904;0;1;5;29;52;87;61;56;117;61;265;29;39;68;109;184;142;82;54;639
326*00;Einfacher Ladendiebstahl;6435014;Hanau;M;366;0;1;3;7;8;19;33;32;65;39;123;19;10;29;36;66;54;36;22;243
326*00;Einfacher Ladendiebstahl;6435014;Hanau;W;300;1;3;5;8;46;63;60;25;85;16;164;8;5;13;17;38;21;15;32;136
326*00;Einfacher Ladendiebstahl;6435014;Hanau;X;666;1;4;8;15;54;82;93;57;150;55;287;27;15;42;53;104;75;51;54;379
326*00;Einfacher Ladendiebstahl;3241001;Hannover;M;2,550;2;8;8;43;125;186;155;173;328;161;675;130;121;251;303;608;378;203;132;1,875
326*00;Einfacher Ladendiebstahl;3241001;Hannover;W;1,417;1;1;9;32;137;180;248;163;411;130;721;51;47;98;96;205;123;93;81;696
326*00;Einfacher Ladendiebstahl;3241001;Hannover;X;3,967;3;9;17;75;262;366;403;336;739;291;1,396;181;168;349;399;813;501;296;213;2,571
326*00;Einfacher Ladendiebstahl;8221000;Heidelberg;M;1,071;0;1;3;9;34;47;70;80;150;102;299;84;84;168;221;208;96;43;36;772
326*00;Einfacher Ladendiebstahl;8221000;Heidelberg;W;350;0;2;1;4;41;48;63;32;95;28;171;14;13;27;33;42;29;19;29;179
326*00;Einfacher Ladendiebstahl;8221000;Heidelberg;X;1,421;0;3;4;13;75;95;133;112;245;130;470;98;97;195;254;250;125;62;65;951
326*00;Einfacher Ladendiebstahl;8121000;Heilbronn;M;413;0;0;1;8;38;47;50;39;89;30;166;17;23;40;39;79;43;26;20;247
326*00;Einfacher Ladendiebstahl;8121000;Heilbronn;W;356;0;0;4;8;44;56;92;41;133;28;217;7;7;14;20;41;29;14;21;139
326*00;Einfacher Ladendiebstahl;8121000;Heilbronn;X;769;0;0;5;16;82;103;142;80;222;58;383;24;30;54;59;120;72;40;41;386
326*00;Einfacher Ladendiebstahl;5916000;Herne;M;394;0;2;8;21;32;63;29;23;52;25;140;9;18;27;29;72;65;36;25;254
326*00;Einfacher Ladendiebstahl;5916000;Herne;W;216;0;0;2;10;27;39;24;15;39;11;89;8;12;20;11;33;30;17;16;127
326*00;Einfacher Ladendiebstahl;5916000;Herne;X;610;0;2;10;31;59;102;53;38;91;36;229;17;30;47;40;105;95;53;41;381
326*00;Einfacher Ladendiebstahl;3254021;Hildesheim;M;284;0;0;1;8;15;24;31;24;55;17;96;10;19;29;32;44;33;14;36;188
326*00;Einfacher Ladendiebstahl;3254021;Hildesheim;W;264;0;1;0;12;29;42;49;30;79;29;150;7;8;15;21;34;11;9;24;114
326*00;Einfacher Ladendiebstahl;3254021;Hildesheim;X;548;0;1;1;20;44;66;80;54;134;46;246;17;27;44;53;78;44;23;60;302
326*00;Einfacher Ladendiebstahl;9161000;Ingolstadt;M;346;0;1;4;17;15;37;34;25;59;19;115;17;19;36;40;76;49;13;17;231
326*00;Einfacher Ladendiebstahl;9161000;Ingolstadt;W;330;2;1;2;7;28;40;48;35;83;19;142;15;13;28;32;45;39;27;17;188
326*00;Einfacher Ladendiebstahl;9161000;Ingolstadt;X;676;2;2;6;24;43;77;82;60;142;38;257;32;32;64;72;121;88;40;34;419
326*00;Einfacher Ladendiebstahl;16053000;Jena;M;209;0;1;3;12;17;33;25;16;41;14;88;13;9;22;9;47;19;7;17;121
326*00;Einfacher Ladendiebstahl;16053000;Jena;W;143;0;0;0;8;18;26;32;7;39;9;74;3;3;6;9;17;10;7;20;69
326*00;Einfacher Ladendiebstahl;16053000;Jena;X;352;0;1;3;20;35;59;57;23;80;23;162;16;12;28;18;64;29;14;37;190
326*00;Einfacher Ladendiebstahl;7312000;Kaiserslautern;M;390;0;0;0;8;30;38;33;44;77;44;159;27;16;43;34;60;46;28;20;231
326*00;Einfacher Ladendiebstahl;7312000;Kaiserslautern;W;249;0;0;1;9;35;45;39;21;60;15;120;9;8;17;13;32;26;12;29;129
326*00;Einfacher Ladendiebstahl;7312000;Kaiserslautern;X;639;0;0;1;17;65;83;72;65;137;59;279;36;24;60;47;92;72;40;49;360
326*00;Einfacher Ladendiebstahl;8212000;Karlsruhe;M;775;0;2;4;17;32;55;70;63;133;66;254;42;53;95;85;166;91;46;38;521
326*00;Einfacher Ladendiebstahl;8212000;Karlsruhe;W;411;0;1;2;8;68;79;70;37;107;21;207;15;7;22;23;46;39;32;42;204
326*00;Einfacher Ladendiebstahl;8212000;Karlsruhe;X;1,186;0;3;6;25;100;134;140;100;240;87;461;57;60;117;108;212;130;78;80;725
326*00;Einfacher Ladendiebstahl;6611000;Kassel;M;951;0;3;5;13;53;74;90;76;166;69;309;57;46;103;113;183;136;57;50;642
326*00;Einfacher Ladendiebstahl;6611000;Kassel;W;537;0;0;1;7;53;61;110;65;175;45;281;15;18;33;31;68;47;32;45;256
326*00;Einfacher Ladendiebstahl;6611000;Kassel;X;1,488;0;3;6;20;106;135;200;141;341;114;590;72;64;136;144;251;183;89;95;898
326*00;Einfacher Ladendiebstahl;1002000;Kiel;M;996;0;1;9;35;40;85;67;51;118;49;252;55;45;100;114;220;150;100;60;744
326*00;Einfacher Ladendiebstahl;1002000;Kiel;W;631;0;0;3;22;55;80;95;77;172;47;299;32;22;54;39;83;53;58;45;332
326*00;Einfacher Ladendiebstahl;1002000;Kiel;X;1,627;0;1;12;57;95;165;162;128;290;96;551;87;67;154;153;303;203;158;105;1,076
326*00;Einfacher Ladendiebstahl;7111000;Koblenz;M;447;0;1;3;6;20;30;48;47;95;34;159;15;12;27;50;89;58;32;32;288
326*00;Einfacher Ladendiebstahl;7111000;Koblenz;W;304;1;0;0;4;24;29;58;35;93;21;143;11;9;20;29;40;29;18;25;161
326*00;Einfacher Ladendiebstahl;7111000;Koblenz;X;751;1;1;3;10;44;59;106;82;188;55;302;26;21;47;79;129;87;50;57;449
326*00;Einfacher Ladendiebstahl;5315000;Köln;M;3,471;2;3;17;50;156;228;323;245;568;249;1,045;173;190;363;399;721;466;277;200;2,426
326*00;Einfacher Ladendiebstahl;5315000;Köln;W;2,234;1;1;11;52;178;243;391;291;682;172;1,097;87;75;162;175;288;202;141;169;1,137
326*00;Einfacher Ladendiebstahl;5315000;Köln;X;5,705;3;4;28;102;334;471;714;536;1,250;421;2,142;260;265;525;574;1,009;668;418;369;3,563
