1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8221000;Heidelberg;M;90;0;1;0;0;0;1;1;2;3;12;16;5;9;14;17;26;10;4;3;74
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8221000;Heidelberg;W;21;0;0;0;0;0;0;0;3;3;2;5;1;0;1;1;4;3;5;2;16
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8221000;Heidelberg;X;111;0;1;0;0;0;1;1;5;6;14;21;6;9;15;18;30;13;9;5;90
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8121000;Heilbronn;M;55;0;0;0;0;0;0;1;1;2;2;4;9;9;18;8;19;3;1;2;51
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8121000;Heilbronn;W;9;0;0;0;0;1;1;0;1;1;1;3;0;3;3;0;2;1;0;0;6
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8121000;Heilbronn;X;64;0;0;0;0;1;1;1;2;3;3;7;9;12;21;8;21;4;1;2;57
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5916000;Herne;M;46;0;0;0;0;0;0;0;0;0;4;4;3;4;7;5;18;11;1;0;42
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5916000;Herne;W;13;0;0;0;0;0;0;0;3;3;0;3;1;0;1;1;1;4;1;2;10
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5916000;Herne;X;59;0;0;0;0;0;0;0;3;3;4;7;4;4;8;6;19;15;2;2;52
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3254021;Hildesheim;M;41;0;0;0;0;0;0;0;3;3;6;9;5;3;8;6;12;4;2;0;32
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3254021;Hildesheim;W;8;0;0;0;0;0;0;2;3;5;0;5;0;0;0;0;3;0;0;0;3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3254021;Hildesheim;X;49;0;0;0;0;0;0;2;6;8;6;14;5;3;8;6;15;4;2;0;35
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9161000;Ingolstadt;M;59;0;0;0;0;0;0;0;2;2;6;8;3;3;6;13;17;6;5;4;51
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9161000;Ingolstadt;W;10;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;3;2;2;0;10
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9161000;Ingolstadt;X;69;0;0;0;0;0;0;0;2;2;6;8;5;4;9;13;20;8;7;4;61
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16053000;Jena;M;79;0;0;0;0;1;1;1;2;3;3;7;7;6;13;28;23;5;1;2;72
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16053000;Jena;W;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;16053000;Jena;X;84;0;0;0;0;1;1;1;2;3;3;7;7;6;13;30;24;6;1;3;77
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7312000;Kaiserslautern;M;89;0;0;0;0;0;0;1;6;7;7;14;7;10;17;15;25;11;6;1;75
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7312000;Kaiserslautern;W;11;0;0;0;0;0;0;1;0;1;2;3;0;2;2;0;1;4;1;0;8
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7312000;Kaiserslautern;X;100;0;0;0;0;0;0;2;6;8;9;17;7;12;19;15;26;15;7;1;83
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8212000;Karlsruhe;M;137;0;0;0;0;2;2;1;8;9;16;27;9;9;18;27;38;15;10;2;110
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8212000;Karlsruhe;W;24;0;0;0;0;0;0;1;2;3;4;7;2;4;6;2;2;5;2;0;17
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8212000;Karlsruhe;X;161;0;0;0;0;2;2;2;10;12;20;34;11;13;24;29;40;20;12;2;127
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;6611000;Kassel;M;106;0;0;0;0;0;0;2;6;8;13;21;8;8;16;20;27;16;5;1;85
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;6611000;Kassel;W;14;0;0;0;0;0;0;0;0;0;1;1;1;1;2;5;1;4;0;1;13
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;6611000;Kassel;X;120;0;0;0;0;0;0;2;6;8;14;22;9;9;18;25;28;20;5;2;98
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1002000;Kiel;M;124;0;0;0;0;0;0;0;11;11;13;24;3;7;10;20;37;15;14;4;100
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1002000;Kiel;W;26;0;0;0;0;0;0;0;0;0;2;2;1;0;1;4;5;7;6;1;24
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1002000;Kiel;X;150;0;0;0;0;0;0;0;11;11;15;26;4;7;11;24;42;22;20;5;124
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7111000;Koblenz;M;82;0;0;0;0;0;0;0;2;2;9;11;6;7;13;14;16;16;8;4;71
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7111000;Koblenz;W;12;0;0;0;0;1;1;1;1;2;0;3;1;0;1;1;3;3;0;1;9
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7111000;Koblenz;X;94;0;0;0;0;1;1;1;3;4;9;14;7;7;14;15;19;19;8;5;80
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5315000;Köln;M;594;1;0;0;0;1;2;11;30;41;70;113;26;47;73;94;168;83;43;20;481
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5315000;Köln;W;121;0;0;0;1;2;3;2;2;4;13;20;10;5;15;21;29;20;12;4;101
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5315000;Köln;X;715;1;0;0;1;3;5;13;32;45;83;133;36;52;88;115;197;103;55;24;582
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5114000;Krefeld;M;100;0;0;0;0;0;0;2;1;3;10;13;8;7;15;17;26;18;9;2;87
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5114000;Krefeld;W;22;0;0;0;0;0;0;0;3;3;3;6;0;0;0;3;7;2;3;1;16
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5114000;Krefeld;X;122;0;0;0;0;0;0;2;4;6;13;19;8;7;15;20;33;20;12;3;103
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;14713000;Leipzig;M;280;0;0;0;1;3;4;5;12;17;31;52;12;14;26;43;103;35;11;10;228
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;14713000;Leipzig;W;50;0;0;0;0;1;1;2;5;7;4;12;3;1;4;9;12;9;4;0;38
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;14713000;Leipzig;X;330;0;0;0;1;4;5;7;17;24;35;64;15;15;30;52;115;44;15;10;266
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5316000;Leverkusen;M;58;0;0;0;0;0;0;2;6;8;6;14;3;3;6;8;16;6;5;3;44
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5316000;Leverkusen;W;11;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;4;1;1;2;10
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5316000;Leverkusen;X;69;0;0;0;0;0;0;2;7;9;6;15;3;4;7;9;20;7;6;5;54
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1003000;Lübeck;M;162;0;1;0;0;0;1;2;3;5;13;19;10;6;16;26;48;24;21;8;143
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1003000;Lübeck;W;41;0;0;0;0;0;0;1;2;3;1;4;0;0;0;2;15;11;5;4;37
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1003000;Lübeck;X;203;0;1;0;0;0;1;3;5;8;14;23;10;6;16;28;63;35;26;12;180
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7314000;Ludwigshafen am Rhein;M;50;0;0;0;0;0;0;0;3;3;6;9;2;2;4;13;14;8;0;2;41
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7314000;Ludwigshafen am Rhein;W;13;0;0;0;0;0;0;0;1;1;2;3;0;0;0;3;2;3;2;0;10
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7314000;Ludwigshafen am Rhein;X;63;0;0;0;0;0;0;0;4;4;8;12;2;2;4;16;16;11;2;2;51
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15003000;Magdeburg;M;90;0;0;0;0;1;1;1;0;1;10;12;9;5;14;18;26;14;4;2;78
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15003000;Magdeburg;W;16;0;0;0;0;0;0;4;3;7;3;10;3;0;3;0;2;1;0;0;6
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15003000;Magdeburg;X;106;0;0;0;0;1;1;5;3;8;13;22;12;5;17;18;28;15;4;2;84
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7315000;Mainz;M;122;0;0;0;0;0;0;3;7;10;24;34;12;12;24;18;26;11;5;4;88
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7315000;Mainz;W;11;0;0;0;0;0;0;0;0;0;3;3;2;0;2;3;1;0;2;0;8
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7315000;Mainz;X;133;0;0;0;0;0;0;3;7;10;27;37;14;12;26;21;27;11;7;4;96
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8222000;Mannheim;M;158;0;0;0;0;0;0;3;10;13;20;33;14;15;29;21;33;23;14;5;125
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8222000;Mannheim;W;37;0;0;0;0;1;1;1;3;4;1;6;3;5;8;4;7;7;4;1;31
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8222000;Mannheim;X;195;0;0;0;0;1;1;4;13;17;21;39;17;20;37;25;40;30;18;6;156
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5170024;Moers;M;30;0;0;0;0;0;0;0;0;0;2;2;4;0;4;7;9;5;2;1;28
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5170024;Moers;W;5;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;2;1;0;0;3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5170024;Moers;X;35;0;0;0;0;0;0;0;2;2;2;4;4;0;4;7;11;6;2;1;31
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5116000;Mönchengladbach;M;133;0;0;0;0;0;0;1;8;9;22;31;9;12;21;18;35;19;8;1;102
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5116000;Mönchengladbach;W;31;0;0;0;0;0;0;1;3;4;2;6;0;2;2;6;12;0;4;1;25
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5116000;Mönchengladbach;X;164;0;0;0;0;0;0;2;11;13;24;37;9;14;23;24;47;19;12;2;127
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5117000;Mülheim an der Ruhr;M;41;0;0;0;0;0;0;1;2;3;4;7;2;3;5;4;11;8;6;0;34
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5117000;Mülheim an der Ruhr;W;6;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;1;1;5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5117000;Mülheim an der Ruhr;X;47;0;0;0;0;0;0;1;2;3;5;8;2;3;5;5;11;10;7;1;39
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9162000;München;M;651;0;0;0;0;2;2;10;38;48;67;117;60;44;104;128;148;91;50;13;534
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9162000;München;W;117;0;0;0;0;0;0;1;4;5;9;14;6;6;12;10;37;21;14;9;103
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9162000;München;X;768;0;0;0;0;2;2;11;42;53;76;131;66;50;116;138;185;112;64;22;637
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5515000;Münster;M;130;0;0;0;0;0;0;2;12;14;9;23;9;10;19;14;42;19;8;5;107
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5515000;Münster;W;20;0;0;0;0;1;1;1;0;1;4;6;1;0;1;3;4;2;3;1;14
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5515000;Münster;X;150;0;0;0;0;1;1;3;12;15;13;29;10;10;20;17;46;21;11;6;121
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5162024;Neuss;M;56;0;0;0;0;0;0;0;5;5;9;14;7;6;13;5;12;6;2;4;42
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5162024;Neuss;W;12;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;5;0;2;3;10
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5162024;Neuss;X;68;0;0;0;0;0;0;0;7;7;9;16;7;6;13;5;17;6;4;7;52
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9564000;Nürnberg;M;284;0;0;0;1;1;2;6;12;18;21;41;26;15;41;57;82;37;17;9;243
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9564000;Nürnberg;W;77;0;0;0;0;0;0;2;5;7;4;11;5;4;9;7;23;11;7;9;66
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9564000;Nürnberg;X;361;0;0;0;1;1;2;8;17;25;25;52;31;19;50;64;105;48;24;18;309
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5119000;Oberhausen;M;52;0;0;0;1;0;1;1;4;5;8;14;3;2;5;8;15;8;1;1;38
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5119000;Oberhausen;W;15;0;0;0;0;0;0;1;0;1;2;3;1;1;2;1;1;3;5;0;12
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5119000;Oberhausen;X;67;0;0;0;1;0;1;2;4;6;10;17;4;3;7;9;16;11;6;1;50
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;6413000;Offenbach am Main;M;48;0;0;0;0;0;0;0;3;3;4;7;3;4;7;7;15;7;4;1;41
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;6413000;Offenbach am Main;W;10;0;0;0;0;0;0;0;0;0;1;1;1;2;3;2;1;3;0;0;9
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;6413000;Offenbach am Main;X;58;0;0;0;0;0;0;0;3;3;5;8;4;6;10;9;16;10;4;1;50
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3403000;Oldenburg (Oldenburg);M;71;0;0;0;0;0;0;1;3;4;7;11;12;4;16;11;17;12;3;1;60
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3403000;Oldenburg (Oldenburg);W;14;0;0;0;0;0;0;0;1;1;1;2;4;0;4;2;3;2;0;1;12
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3403000;Oldenburg (Oldenburg);X;85;0;0;0;0;0;0;1;4;5;8;13;16;4;20;13;20;14;3;2;72
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3404000;Osnabrück;M;114;0;0;0;0;0;0;1;3;4;8;12;8;11;19;26;28;21;4;4;102
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3404000;Osnabrück;W;23;0;0;0;0;0;0;1;0;1;2;3;2;1;3;5;3;6;2;1;20
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3404000;Osnabrück;X;137;0;0;0;0;0;0;2;3;5;10;15;10;12;22;31;31;27;6;5;122
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5774032;Paderborn;M;61;0;0;0;0;0;0;2;5;7;10;17;6;5;11;6;11;13;2;1;44
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5774032;Paderborn;W;9;0;0;0;0;0;0;2;0;2;1;3;1;0;1;2;1;0;1;1;6
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5774032;Paderborn;X;70;0;0;0;0;0;0;4;5;9;11;20;7;5;12;8;12;13;3;2;50
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8231000;Pforzheim;M;78;0;0;0;0;0;0;0;4;4;13;17;7;6;13;10;20;12;3;3;61
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8231000;Pforzheim;W;18;0;0;0;0;0;0;3;3;6;3;9;0;1;1;3;2;1;1;1;9
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8231000;Pforzheim;X;96;0;0;0;0;0;0;3;7;10;16;26;7;7;14;13;22;13;4;4;70
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;12054000;Potsdam;M;66;0;0;0;0;0;0;1;1;2;5;7;7;1;8;9;21;15;3;3;59
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;12054000;Potsdam;W;24;0;0;0;0;0;0;0;0;0;2;2;2;0;2;3;8;4;3;2;22
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;12054000;Potsdam;X;90;0;0;0;0;0;0;1;1;2;7;9;9;1;10;12;29;19;6;5;81
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5562032;Recklinghausen;M;65;0;0;0;1;0;1;0;4;4;13;18;4;2;6;9;17;9;6;0;47
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5562032;Recklinghausen;W;14;0;0;0;0;0;0;1;2;3;1;4;0;1;1;2;1;4;1;1;10
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5562032;Recklinghausen;X;79;0;0;0;1;0;1;1;6;7;14;22;4;3;7;11;18;13;7;1;57
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9362000;Regensburg;M;77;0;0;0;0;0;0;4;5;9;8;17;8;9;17;12;19;9;2;1;60
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9362000;Regensburg;W;15;0;0;0;0;0;0;1;2;3;2;5;2;0;2;1;2;4;1;0;10
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9362000;Regensburg;X;92;0;0;0;0;0;0;5;7;12;10;22;10;9;19;13;21;13;3;1;70
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5120000;Remscheid;M;47;0;0;0;0;1;1;1;5;6;7;14;3;2;5;7;14;6;1;0;33
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5120000;Remscheid;W;8;0;0;0;0;0;0;0;2;2;1;3;0;0;0;0;3;0;2;0;5
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5120000;Remscheid;X;55;0;0;0;0;1;1;1;7;8;8;17;3;2;5;7;17;6;3;0;38
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8415061;Reutlingen;M;49;0;0;0;0;0;0;1;1;2;8;10;4;4;8;9;16;4;1;1;39
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8415061;Reutlingen;W;12;0;0;0;0;1;1;0;1;1;0;2;0;1;1;1;3;2;3;0;10
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;8415061;Reutlingen;X;61;0;0;0;0;1;1;1;2;3;8;12;4;5;9;10;19;6;4;1;49
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;13003000;Rostock;M;102;0;0;0;0;3;3;2;5;7;13;23;8;5;13;16;24;12;11;3;79
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;13003000;Rostock;W;20;0;0;0;0;4;4;3;3;6;1;11;0;0;0;1;4;2;0;2;9
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;13003000;Rostock;X;122;0;0;0;0;7;7;5;8;13;14;34;8;5;13;17;28;14;11;5;88
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;10041100;Saarbrücken;M;116;0;0;0;0;1;1;2;4;6;13;20;7;10;17;27;27;15;7;3;96
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;10041100;Saarbrücken;W;26;0;0;0;0;0;0;2;4;6;4;10;1;1;2;0;5;4;4;1;16
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;10041100;Saarbrücken;X;142;0;0;0;0;1;1;4;8;12;17;30;8;11;19;27;32;19;11;4;112
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3102000;Salzgitter;M;33;0;0;0;0;1;1;0;0;0;3;4;1;3;4;6;12;5;2;0;29
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3102000;Salzgitter;W;5;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;2;1;1;0;4
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;3102000;Salzgitter;X;38;0;0;0;0;1;1;0;1;1;3;5;1;3;4;6;14;6;3;0;33
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;13004000;Schwerin;M;61;0;0;0;0;0;0;2;1;3;3;6;9;2;11;7;20;10;6;1;55
